Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD,Similarity_Centroid
Sogumgang,South Korea,Palearctic,128.7103953,37.82111874,173.9567245,9.787821757,919.1427942,10.50388777,99.85483529,24,0.4,0.525,0.672768513
Sojung.chon,South Korea,Palearctic,126.6695513,33.34528388,65.24442133,13.51968861,758.0041296,9.196617603,99.83241114,10,0.3,0.5,0.721709137
Somme,France,Palearctic,2.460580202,49.87771053,6209.6637,9.991224074,529.3891622,30.99453592,99.62772764,26,0.2,0.6,0.908273937
Somsok.chon,South Korea,Palearctic,128.9106017,37.71234906,66.69413324,11.67400175,892.1612511,10.50388753,99.53868778,25,0.36,0.444444444,0.665169865
Sonaktong.gang,South Korea,Palearctic,128.8703698,35.2174918,223.1907356,13.47802084,867.9102476,121.638588,99.0578207,26,0.29,0.793103448,0.647656822
Sondagsrivier,South Africa,Afrotropic,24.80306997,-32.70071362,20880.74514,16.99192976,436.0751892,2.583764434,93.99796302,54,0.64,0.046875,0.8028154
Song.Hong,Vietnam,Indo-Malay,103.7147109,22.68837982,161846.4199,19.50273552,437.8643648,2.524968386,98.0374489,228,0.41,0.853658537,0.730906969
Song.Lam,Vietnam,Indo-Malay,104.5932008,19.29639124,27352.25335,21.74390963,378.143446,1.314627394,99.69348466,63,0.41,0.87804878,0.682940989
Song.Ma,Laos,Indo-Malay,104.3663312,20.50430798,29512.30632,20.98374992,394.2277328,1.636655793,99.87387738,148,0.38,0.921052632,0.679992326
Song.chon,South Korea,Palearctic,126.7221244,33.36003521,50.89652507,14.06190474,761.3566275,9.196617603,99.85380133,9,0.3,0.533333333,0.721691846
Songam.josuji,South Korea,Palearctic,126.6405661,36.51159563,81.78214859,11.72823277,971.5668672,15.00964975,99.60697979,24,0.42,0.547619048,0.670555289
Songdong.ni,South Korea,Palearctic,129.5014712,35.97051291,29.1689787,13.24418871,825.3395081,70.73008823,99.8591,8,0.5,0.2,0.783967054
Songji.ri,South Korea,Palearctic,128.0738043,35.00122828,33.95450929,12.65555556,886.5156345,65.99916458,99.24723941,8,0.49,0.387755102,0.71105216
Sonora,Mexico,Nearctic,-110.5820491,29.76952428,25269.48967,20.3304676,614.3498751,1.271458402,96.9045724,11,0.59,0.13559322,0.61115267
Sonoyta,United States,Nearctic,-112.4324699,31.79948775,12542.03861,20.62602585,725.8087906,0.912916556,99.01335265,4,0.87,0.045977011,0.617393457
Sonso.ri,South Korea,Palearctic,127.8966505,34.82203098,21.61957618,13.03077968,861.1934381,12.20229626,99.40335,11,0.49,0.387755102,0.692428765
Soppan.nae,South Korea,Palearctic,126.5470588,33.27647059,24.39592445,14.39103528,740.462554,9.196617603,98.0971678,8,0.33,0.545454545,0.770675016
Sorell,Australia,Australasia,145.5093434,-42.54751241,302.1321318,11.13221459,280.2558485,0.088570623,100,5,0.36,0.694444444,0.719758805
Sosangni.po,South Korea,Palearctic,127.8508319,34.81410405,22.44956748,12.71419278,863.2915058,12.2022965,99.7837,19,0.49,0.428571429,0.652655619
Soto.la.Marina,Mexico,Neotropic,-98.90102582,23.99654864,20901.85242,22.58944421,454.2786538,1.471902519,95.81717487,71,0.53,0.169811321,0.868488079
Sous,Morocco,Palearctic,-8.58139041,30.47451011,17401.8778,16.2917469,541.9667508,1.904019296,96.54325886,3,0.59,0.169491525,0.55826452
South.Johnstone,Australia,Australasia,145.7601505,-17.54581496,1637.184515,21.51021388,289.7267081,1.533097506,99.91775439,31,0.27,0.703703704,0.593474066
Sperchios,Greece,Palearctic,22.18481505,38.87934552,1518.830546,12.94241156,688.0944385,6.897179484,97.9608245,16,0.35,0.514285714,0.56160879
Spey,United Kingdom,Palearctic,-3.711845089,57.21084539,2958.577111,6.090593717,425.0823718,3.079539537,99.92714238,8,0.27,0.37037037,0.803940222
Splinter.creek,New Zealand,Australasia,172.2006689,-41.16840644,149.6158087,10.44241594,339.8321903,0.421096705,99.95760551,9,0.23,0.52173913,0.705131249
Ssaryeom,South Korea,Palearctic,126.6165343,37.5989321,46.16420252,11.41871799,1040.154888,121.1980972,99.94745394,19,0.44,0.568181818,0.699796077
Stikine,Canada,Nearctic,-130.0895613,57.63692095,50918.0156,-1.133726925,839.700382,0.012700041,99.94794712,25,0.55,0.927272727,0.813880409
Stillaguamish,United States,Nearctic,-121.8760157,48.2286463,1748.8884,7.985482822,540.3232395,5.257395744,99.93805825,22,0.32,0.78125,0.89807197
Stoney,Canada,Nearctic,-53.15826231,46.73011415,323.2465118,5.197347764,732.2605248,0.130399475,99.97725071,5,0.33,0.545454545,0.854460876
Stour,United Kingdom,Palearctic,0.717514237,52.06720572,904.6720138,9.6503018,486.197295,35.5254817,99.52338782,24,0.22,0.409090909,0.894683491
Strymon,Bulgaria,Palearctic,23.20550224,41.70553962,16826.18541,10.33466388,747.0395981,6.043386102,94.66382225,47,0.24,0.666666667,0.941563885
Sturt,Australia,Australasia,138.6088771,-35.00034549,196.4050641,15.45944942,390.8647846,14.24154401,95.88726685,2,0.24,0.416666667,0.609934567
Subarnarekha,India,Indo-Malay,86.12272896,22.66058097,19390.22068,25.69162911,443.6161771,6.530539393,96.53321712,90,0.43,0.813953488,0.805932056
Suifen,China,Palearctic,131.1356073,43.88086798,16785.85557,3.340297114,1299.687152,2.216464758,98.94895863,39,0.45,0.733333333,0.702390082
Sumjin,South Korea,Palearctic,127.3196134,35.28583257,4831.43908,11.74328002,932.9968732,25.8432312,91.93993313,91,0.29,0.827586207,0.874084364
Sungai.Aikwa,Indonesia,Australasia,137.0130768,-4.419728306,2264.596579,22.10880664,76.15400394,0.147315139,99.97625413,108,0.29,0.517241379,0.806912812
Sungai.Davur,Indonesia,Australasia,132.3893883,-1.6054389,2869.202034,26.2736422,46.30524487,0.144574096,99.9572204,11,0.42,0.19047619,0.758645196
Sungai.Gurun,Malaysia,Indo-Malay,100.4570709,5.847405213,141.9128652,26.97855388,54.57398044,18.72156072,99.8358226,23,0.32,0.78125,0.884748626
Sungai.Kumbe,Indonesia,Australasia,140.5337827,-7.86998524,4247.817706,26.7900016,88.42088685,0.180363372,99.96515978,40,0.28,0.928571429,0.743356118
Sungai.Merbok,Malaysia,Indo-Malay,100.4927632,5.705527695,382.862504,27.26202134,47.49899966,18.72156,99.63032757,23,0.31,0.774193548,0.634595298
Suo.chon,South Korea,Palearctic,127.6842254,35.02640687,119.445002,12.53348127,886.6753724,23.00047731,73.25563288,27,0.42,0.547619048,0.676060413
Supsa,Georgia,Palearctic,42.2935468,41.93755786,1115.186465,10.06279319,672.3979516,1.931937873,99.96476491,26,0.34,0.735294118,0.843712949
Surinam,Suriname,Neotropic,-55.37573004,4.397720281,16743.20928,26.32721899,66.86035445,0.353635266,97.40408837,292,0.27,0.777777778,0.818806326
Susan.chon,South Korea,Palearctic,126.4002551,33.4252551,35.09991487,13.58940975,763.6214689,9.196617603,99.82926422,7,0.33,0.484848485,0.743493574
Susquehanna,United States,Nearctic,-76.90414317,41.2588822,71075.52655,8.663773232,925.9109448,19.01282787,96.91928,82,0.22,0.636363636,0.896792703
Susurluk.Cayi,Turkey,Palearctic,28.61514554,39.68640645,23768.99736,11.98094189,684.0789246,10.86074829,96.06860398,46,0.31,0.903225806,0.936178565
Suwannee,United States,Nearctic,-82.97411509,30.66042908,26532.87138,19.56988307,611.4746304,5.623641849,98.92975393,77,0.22,0.409090909,0.745679329
Suzuka,Japan,Palearctic,136.4642652,34.90577937,389.5660372,14.21818044,820.5357466,62.38747406,97.08763657,8,0.31,0.548387097,0.763628127
Swakop,Namibia,Afrotropic,16.16142667,-22.20033212,29673.39838,20.25465998,316.6168567,0.339541953,97.18073591,2,0.7,0.185714286,0.594418895
Swan,Australia,Australasia,118.0515602,-31.53713532,81991.04125,17.78128548,540.3788794,1.017025068,99.42680375,26,0.56,0.142857143,0.78634278
Swan.Tasma,Australia,Australasia,148.0514883,-41.95654574,945.4599119,11.42659515,321.8369253,1.200457007,99.93459451,9,0.72,0.083333333,0.751979929
Swartkopsrivier,South Africa,Afrotropic,25.24194915,-33.73421147,1267.173934,17.06805087,322.1011477,9.075122476,86.44567762,64,0.56,0.089285714,0.805580331
Syr.Darya,Kazakhstan,Palearctic,69.51581943,42.24134896,320011.1584,7.961610374,1112.847431,1.123046845,96.54688462,21,0.34,0.882352941,0.95753187
Tachia,Taiwan,Indo-Malay,121.0821325,24.26663842,1237.086262,13.87952549,390.4635151,41.84625244,91.13069051,45,0.31,0.677419355,0.780980709
Tacina,Italy,Palearctic,16.76343877,39.11559888,562.851056,12.7336508,598.2910278,12.08225513,84.95406471,5,0.29,0.517241379,0.849620421
Taedong,North Korea,Palearctic,126.2078438,39.12560434,19421.30239,8.305463058,1096.780575,2.507731915,93.31685248,51,0.39,0.871794872,0.674192455
Taegok.che,South Korea,Palearctic,127.2388759,34.79981584,58.5534095,13.25492887,886.8983966,12.20229626,99.77972425,24,0.44,0.477272727,0.689814427
Taehwagang,South Korea,Palearctic,129.2196142,35.60578025,665.4170179,12.67789437,863.732366,76.24979115,93.24987668,57,0.37,0.459459459,0.876967788
Taesong.josuji,South Korea,Palearctic,126.8470784,37.17543754,88.20795438,11.52764545,1028.775631,121.1980972,98.54923596,21,0.44,0.613636364,0.709525122
Tagliamento,Italy,Palearctic,13.01626306,46.33808974,2946.276813,8.107208274,705.9069643,16.23501587,98.72370455,26,0.3,0.7,0.879116693
Tagus,Spain,Palearctic,-5.159389718,40.08473113,71216.07416,13.87007156,627.1476551,26.1749301,89.05274073,27,0.37,0.459459459,0.890155628
Tahaa,French Polynesia,Oceania,-151.48125,-16.63229167,6.559458141,25.56093717,91.86758041,0.722443581,NA,10,0.51,0.294117647,0.541752904
Tahakopa,New Zealand,Australasia,169.3313324,-46.47167798,312.7950978,9.035632177,316.0079801,0.299971998,99.8765742,7,0.22,0.363636364,0.689999789
Tahiti.un.1,French Polynesia,Oceania,-149.5235294,-17.56776961,55.48285489,22.37071079,126.4924413,5.182930946,NA,10,0.41,0.317073171,0.548615611
Tahiti.un.2,French Polynesia,Oceania,-149.4361407,-17.60056147,115.0249504,21.75842319,134.1065804,5.182930946,NA,10,0.28,0.607142857,0.549845376
Tahiti.un.3,French Polynesia,Oceania,-149.2547222,-17.81361111,12.22253437,21.87972209,135.6436951,5.182930946,NA,10,0.34,0.382352941,0.549845376
Taieri,New Zealand,Australasia,170.0912198,-45.50194688,5709.716046,8.341131632,417.2687502,1.819370747,96.42363937,18,0.2,0.45,0.672395214
Taipa,New Zealand,Australasia,173.4982588,-35.0881014,139.6300186,15.00723229,282.0635691,0.801052839,99.77327829,9,0.3,0.633333333,0.533147353
Tairua,New Zealand,Australasia,175.7650414,-37.1022208,275.617753,13.43822092,339.378613,5.400316834,99.82692008,11,0.26,0.653846154,0.626618232
Taiyang.He,China,Indo-Malay,110.2011348,18.74656427,586.9747029,24.50904303,323.8967851,0.926976934,99.82843705,24,0.36,0.611111111,0.921837076
Tajan,Iran,Palearctic,53.45284807,36.32879769,4515.813014,14.04791539,871.5396872,4.306615293,94.37785766,23,0.28,0.642857143,0.921184209
Takaka,New Zealand,Australasia,172.7133914,-41.01015517,882.6650815,9.171360297,367.6434689,0.281632639,96.25926028,13,0.22,0.681818182,0.67906435
Takasu,Japan,Palearctic,130.7915775,31.41117969,72.74492581,15.78407896,731.9085957,30.67394972,99.86159291,4,0.27,0.740740741,0.811207884
Takiritawai,New Zealand,Australasia,172.7995655,-43.76921545,112.1283649,10.68158754,372.7592528,9.174983263,99.15089137,10,0.33,0.181818182,0.731247434
Takoandra,Madagascar,Afrotropic,47.76156473,-22.98997392,167.7027736,23.52007012,234.1587125,0.304358669,99.98741743,4,0.46,0.413043478,0.637149778
Taku,Canada,Nearctic,-132.5663251,58.72725518,17513.43939,-0.860322171,851.5320656,0.046943257,99.99999593,24,0.5,0.96,0.810227998
Tallebudgera.creek,Australia,Australasia,153.3979511,-28.1754405,160.6425676,19.15048785,354.7310667,11.29133558,99.0795012,8,0.46,0.108695652,0.672116976
Tama,Japan,Palearctic,139.2140618,35.7328477,1211.952451,12.35459896,795.6623237,781.7244873,90.1288536,8,0.29,0.655172414,0.842162178
Tamar,Australia,Australasia,147.3467154,-41.7019379,11206.08306,10.47775829,351.1495551,2.231180727,95.45895785,26,0.43,0.279069767,0.724495415
Tamiang,Indonesia,Indo-Malay,97.74072897,4.154738277,4833.097275,22.55973374,50.18455005,1.345837265,99.96519043,20,0.31,0.64516129,0.871273436
Tamiraparani,India,Indo-Malay,77.58764477,8.824317888,5600.47219,27.81806415,156.6248952,10.7829777,90.57283377,50,0.42,0.595238095,0.711123501
Tana,Kenya,Afrotropic,38.74705561,-1.23506192,95574.77188,24.51242806,123.5725601,0.438642338,98.04681123,51,0.24,0.583333333,0.733081535
Tandiadi.Aar,Sri Lanka,Indo-Malay,81.85086801,6.990674877,45.20933898,27.71406233,121.5620047,2.641290605,99.7185,28,NA,NA,0.73045835
Tangahoe,New Zealand,Australasia,174.3682298,-39.52827741,285.1652773,12.68656129,323.6766381,2.024806291,99.81897777,9,0.36,0.611111111,0.732077129
Tanganyika,Tanzania,Afrotropic,30.97050761,-5.591524209,232510.0285,22.52257562,95.3622104,0.299308714,99.62943078,435,0.32,0.84375,0.696514315
Tangdu.ri,South Korea,Palearctic,126.4190618,34.97699064,73.96192351,13.66406773,896.2021962,15.37729096,99.91933557,42,0.46,0.347826087,0.923906358
Tangjong.josuji,South Korea,Palearctic,126.8176846,34.51472616,28.89321968,13.19465821,864.4649423,9.527025938,99.9281,27,0.49,0.346938776,0.650636677
Tangmi,South Korea,Palearctic,126.7568136,37.54022105,151.6776776,11.68714342,1031.711615,121.1980972,97.06022147,26,0.36,0.75,0.675810504
Tanjiang,China,Indo-Malay,112.5493682,22.38395499,5086.882674,22.18241188,540.2816731,7.592684865,91.64818937,37,0.34,0.764705882,0.648817197
Tapdong.ni,South Korea,Palearctic,127.8800262,34.89499485,17.54148575,13.25036244,861.6099455,12.20229626,99.698,14,0.49,0.489795918,0.633458675
Tapi,Thailand,Indo-Malay,99.09783217,8.746853821,13249.62579,26.57980403,76.82367576,3.167600036,98.61330411,135,0.32,0.9375,0.694488339
Tar,United States,Nearctic,-77.87069079,36.03687226,8114.346164,15.18628558,785.628261,13.86405873,99.80974615,79,0.18,0.666666667,0.810468611
Tarago,Australia,Australasia,145.7211724,-38.05898164,1244.845687,13.69127577,378.7928104,25.07776213,93.42579184,12,0.29,0.344827586,0.69143948
Taramakau,New Zealand,Australasia,171.4850432,-42.77048473,1044.150603,8.216930859,380.9390645,0.447984822,99.29153396,18,0.19,0.526315789,0.695867553
Taravo,France,Palearctic,9.025674345,41.86035818,483.9917856,12.26621966,557.5609648,1.958389133,99.6743616,5,0.38,0.368421053,0.804422353
Tarcoles,Costa Rica,Neotropic,-84.27244018,9.969139488,2138.763451,21.20466615,66.46516007,8.428672552,99.11740993,61,0.4,0.875,0.651805299
Tarim,China,Palearctic,82.65315424,39.2374351,916215.6759,6.167682189,1145.077205,0.179409225,98.74379064,17,0.61,0.868852459,0.890225713
Tassili,Algeria,Palearctic,7.454023665,26.22187424,232268.9683,23.2731242,801.9952476,0.023862035,99.96302877,3,0.5,0.04,0.840201268
Tategami.un.1,Japan,Palearctic,136.8413893,34.31937482,6.660946582,15.96964264,738.8367658,62.14790344,NA,11,0.33,0.393939394,0.635893873
Tategami.un.2,Japan,Palearctic,136.8469433,34.29241505,19.47334302,16.05219289,732.8045301,62.14790249,99.92463786,7,0.34,0.323529412,0.627583709
Tauro,Nicaragua,Neotropic,-83.7985582,10.86114309,450.8183517,25.9597921,74.85649255,2.45207876,99.99687372,17,0.34,0.852941176,0.613195054
Taute,France,Palearctic,-1.421768503,49.33676729,1454.403571,11.10388931,423.4421107,7.175699234,99.79145113,21,0.34,0.588235294,0.956273958
Tavignano,France,Palearctic,9.230549128,42.21491888,796.3857607,12.1407655,568.7987086,2.181720436,99.76117951,9,0.28,0.678571429,0.912941141
Tay,United Kingdom,Palearctic,-3.896913925,56.64277811,4965.654602,6.393625304,428.1037926,10.05508828,94.47908769,19,0.29,0.413793103,0.902386224
Te.Awa.Kairangi,New Zealand,Australasia,175.0994627,-41.08550483,604.6209932,10.91101574,334.4543016,2.593205333,95.33264716,14,0.31,0.419354839,0.660680294
Tech,France,Palearctic,2.667927576,42.46903964,736.1756776,11.19853215,564.8549945,13.21829009,99.54149221,12,0.17,0.647058824,0.838889824
Tees,United Kingdom,Palearctic,-1.707346062,54.56042445,1826.959932,8.144323057,429.3088508,36.83001423,93.4086985,21,0.22,0.545454545,0.968812563
Tehuantepec,Mexico,Neotropic,-95.9929379,16.53695049,10133.91001,22.26829791,115.4880503,1.853081822,98.02607563,35,0.5,0.68,0.730782695
Teifi,United Kingdom,Palearctic,-4.246280261,52.10709357,994.7850641,9.095148867,390.3318921,4.206858277,99.87276581,17,0.22,0.727272727,0.90184241
Tellaro,Italy,Palearctic,14.92449058,36.91353192,399.5605059,16.51682389,566.0568204,6.401206851,94.02480234,5,0.48,0.208333333,0.66466882
Telwatta.Ganga,Sri Lanka,Indo-Malay,80.11276428,6.168794859,64.73879736,26.78833335,55.98363119,15.50076199,99.41501776,28,0.3,0.833333333,0.73045835
Tengqiao.Dong.He,China,Indo-Malay,109.647069,18.50879565,700.7983232,24.37369033,305.2095583,2.281521231,96.83782082,22,0.47,0.70212766,0.869529716
Tenjin,Japan,Palearctic,133.8141322,35.3702678,494.2898591,12.43001543,846.348319,17.25378752,99.72065499,8,0.29,0.448275862,0.651558169
Tenryu,Japan,Palearctic,137.9359434,35.49592809,5155.117155,9.979845953,843.1253951,71.50566673,94.11646464,3,0.23,0.695652174,0.626091415
Tensift,Morocco,Palearctic,-8.398992159,31.52926958,20496.27278,16.47166652,559.6643075,3.30726099,97.75928307,6,0.33,0.393939394,0.775888701
Ter,Spain,Palearctic,2.472268435,42.07476713,2969.367498,11.44532079,582.3290416,50.33140469,91.5631282,9,0.13,0.692307692,0.899103579
Terek,Russia,Palearctic,45.20981192,43.0586893,56521.72186,6.468625767,829.094939,2.555984616,99.30153316,57,0.5,0.96,0.719597382
Terengganu,Malaysia,Indo-Malay,102.7898564,5.096135865,4537.051712,24.95599542,82.72354923,4.36827451,97.53319177,107,0.36,0.694444444,0.783660475
Tet,France,Palearctic,2.456743885,42.59891513,1402.920032,9.876370762,578.71592,13.25345063,92.64913086,23,0.25,0.88,0.885453201
Tevere,Italy,Palearctic,12.61578268,42.59507165,17830.47591,12.3341385,656.0866085,32.4050951,95.79877009,15,0.27,0.888888889,0.885657233
Thames.UK,United Kingdom,Palearctic,-0.803769399,51.59485228,13442.32055,9.872690404,475.2951178,219.5816917,98.50486596,25,0.17,0.529411765,0.951566714
Thames.USA,United States,Nearctic,-72.12370585,41.3408306,46.0814699,10.2848484,873.6421546,84.5288105,98.75427895,43,0.24,0.416666667,0.77959014
Thompson.creek,Australia,Australasia,144.1964912,-38.26567861,308.0931093,14.14687044,362.4065248,6.661511779,99.87687258,6,0.25,0.36,0.589004743
Thu.Bon,Vietnam,Indo-Malay,107.8721268,15.56861302,9534.168922,23.17222486,254.5226223,1.309789285,97.6765585,233,0.31,0.709677419,0.811881669
Thumpankeni.Tank,Sri Lanka,Indo-Malay,81.73998788,7.524521727,11.82259889,28.03630965,140.5497894,3.374859512,99.53315,28,0.66,0.287878788,0.73045835
Tigil,Russia,Palearctic,158.8922348,57.27008199,17961.91839,-3.30722633,1108.720603,0.031005886,99.99287358,13,0.62,0.725806452,0.66572899
Tingalpa.creek,Australia,Australasia,153.1812631,-27.56224855,121.2080185,19.88122396,379.6837248,29.57940722,72.72534738,2,0.43,0.186046512,0.577429378
Titicaca,Bolivia,Neotropic,-68.77175137,-17.22831055,145064.866,7.120877595,227.0949578,0.501874112,99.45853714,35,0.35,0.914285714,0.568161027
Titiroa,New Zealand,Australasia,168.8802163,-46.51859942,131.8663082,10.01359745,316.0248596,1.631922126,99.78255301,6,0.2,0.35,0.658373451
Tiwaka,New Caledonia,Australasia,165.1072652,-20.89907419,378.3326889,21.49785057,231.7892245,0.487986028,99.95573781,17,0.29,0.482758621,0.567646696
Tocantins,Brazil,Neotropic,-49.49953393,-11.2851018,769598.561,24.9794935,89.90789958,0.689432904,99.38511067,595,0.48,0.854166667,0.684273624
Tocuyo,Venezuela,Neotropic,-69.70945099,10.32838452,17650.40025,23.68540127,58.38696893,7.13218987,92.41067138,111,0.25,0.56,0.725840407
Togyang.ni,South Korea,Palearctic,127.6370809,34.80695461,65.33281704,13.68562739,870.4898592,12.20229626,98.17590909,18,0.42,0.523809524,0.671228719
Tokai,Japan,Palearctic,136.8702228,34.32550435,11.76609346,16.05803571,720.2634103,62.14790154,99.91,4,0.35,0.371428571,0.677000736
Tokomairiro,New Zealand,Australasia,169.9310749,-46.08918675,413.8437145,9.754811885,346.660935,0.257147364,99.78779494,11,0.19,0.421052632,0.699942952
Tolten,Chile,Neotropic,-72.09391327,-39.12063905,8607.26831,9.565740778,378.2163355,0.66278667,99.81162281,12,0.31,0.806451613,0.686217581
Tonala,Mexico,Neotropic,-93.82190828,17.75748628,5279.492491,25.92583041,226.0598429,3.241980433,99.90823279,52,0.46,0.652173913,0.636579721
Tone,Japan,Palearctic,139.5453561,36.37668604,15948.33448,11.76969661,830.8057534,114.7965698,92.23856896,39,0.31,0.741935484,0.848979779
Tonekabon,Iran,Palearctic,50.5651996,36.7467161,426.3970178,9.246875008,847.3731786,6.616527677,99.44663777,35,0.37,0.810810811,0.876307527
Tonje.ri,South Korea,Palearctic,126.4912021,37.62948187,59.69692168,11.09604975,1024.9722,121.1980972,99.55594171,23,0.54,0.388888889,0.659141588
Tonji,South Korea,Palearctic,126.4558149,36.85977075,75.35925726,11.67660548,978.7621734,15.00965023,99.96606574,31,0.43,0.534883721,0.946794882
Tontouta,New Caledonia,Australasia,166.3228309,-21.94882997,505.625084,20.45721785,259.4854935,2.394498825,99.99544006,3,0.24,0.375,0.524466458
Torbay,Australia,Australasia,117.8289833,-35.02545176,37.4876748,15.29705887,285.941496,0.441860683,99.92116167,4,0.38,0.447368421,0.705744344
Touloubre,France,Palearctic,5.308766714,43.51589328,1680.54205,14.17120608,624.6225099,53.86405277,94.64925742,22,0.35,0.428571429,0.923316126
Touques,France,Palearctic,0.296732257,49.10179892,1285.29171,10.46780087,468.7615626,17.81296825,99.70807906,12,0.22,0.636363636,0.811798406
Towamba,Australia,Australasia,149.585131,-37.00629161,1094.534335,13.08073308,382.5314918,0.710125491,99.90794795,15,0.72,0.055555556,0.680225353
Towon.Josuji,South Korea,Palearctic,128.4850744,38.28509763,87.30188539,10.71507453,892.4001624,1.689056039,78.00725755,32,0.42,0.333333333,0.644981724
Tra.Khuc,Vietnam,Indo-Malay,108.4631194,14.95211977,3452.482262,23.29374351,242.2388694,1.916298687,99.77748775,48,0.27,0.740740741,0.63738689
Trang,Thailand,Indo-Malay,99.57599907,7.829788217,3559.545219,26.97367855,72.66531332,3.430942237,99.83012244,31,0.33,0.848484848,0.68816506
Trat,Thailand,Indo-Malay,102.5161735,12.4966837,1676.002023,26.79243252,100.1238353,2.15719524,98.59904542,39,0.54,0.796296296,0.67162533
Trent.UK,United Kingdom,Palearctic,-1.435790606,52.95174057,10324.05415,9.077098216,460.1017437,95.36167717,96.41474319,29,0.21,0.476190476,0.968711452
Trial.Well,Australia,Australasia,131.3129223,-31.00196606,3056.748585,18.29735863,427.7523967,0.003399707,99.97961369,1,0.79,0.063291139,0.84772983
Trieux,France,Palearctic,-3.086024248,48.55988716,843.8812788,10.94387354,404.3282146,8.097929835,99.46632504,9,0.27,0.62962963,0.764069263
Trigno,Italy,Palearctic,14.52534662,41.83057922,1217.344563,12.61041119,638.8302159,21.0190444,99.47300185,7,0.38,0.5,0.833442442
Trinity,United States,Nearctic,-96.54657771,32.28304071,45791.82631,18.44454044,781.4856775,40.11089182,90.03124053,99,0.19,0.631578947,0.734183387
Truckee,United States,Nearctic,-119.7761907,39.55367481,7169.799701,8.543416661,734.8739675,11.36318207,91.87368011,9,0.28,0.464285714,0.963586602
Tuam.josuji,South Korea,Palearctic,126.4773793,35.39201549,67.46274832,13.13691754,913.8996667,34.35796595,99.58494047,11,0.36,0.5,0.870777246
Tucacas1,Venezuela,Neotropic,-68.38453178,10.84633962,81.97654839,26.28016516,60.19267734,10.51899409,99.7,21,0.34,0.264705882,0.799767538
Tucacas2,Venezuela,Neotropic,-68.37917056,10.79499509,87.84151482,26.75375817,59.58396134,10.51899385,99.24964543,21,0.25,0.52,0.799767538
Tucacas3,Venezuela,Neotropic,-68.38666101,10.74695134,85.45104048,26.8818729,58.2820116,10.51899409,99.66711493,21,0.23,0.565217391,0.799767538
Tuchon.chon,South Korea,Palearctic,129.320148,37.0268986,125.7343083,11.44678443,887.5005178,3.753386557,99.87247359,18,0.42,0.214285714,0.695300332
Tugela,South Africa,Afrotropic,30.09277963,-28.50302726,29160.36938,16.7271391,366.7700031,2.542050183,90.74510924,47,0.39,0.717948718,0.760434475
Tuhai.Majia.He,China,Palearctic,116.8317207,36.99410135,14365.33364,13.27920845,1077.911831,12.89939845,99.37735375,47,0.34,0.647058824,0.967260618
Tuira,Panama,Neotropic,-77.72501433,8.230769171,10734.51984,25.41765609,41.54199912,0.259024963,99.99522787,109,0.5,0.64,0.63970561
Tukituki,New Zealand,Australasia,176.5011704,-39.90455703,2500.686771,12.0553573,373.6269938,2.101130277,99.79301443,16,0.3,0.3,0.695121082
Tumbez,Ecuador,Neotropic,-80.03151181,-3.860943593,5372.051867,22.19295851,67.52070915,2.615840852,99.72323526,24,0.33,0.848484848,0.596419548
Tumen,China,Palearctic,129.5930071,42.75654374,33191.36213,3.18691055,1220.566676,1.083756149,96.36453002,86,0.52,0.788461538,0.688958072
Tunisia.un.1,Tunisia,Palearctic,10.07006657,33.62940782,616.0906864,20.33502708,653.6268494,1.387979954,99.64243423,1,0.6,0.066666667,0.695094458
Turakina,New Zealand,Australasia,175.4900978,-39.82739019,984.5290554,11.84658126,362.846594,1.679585516,99.86325732,10,0.3,0.333333333,0.707321811
Turanganui,New Zealand,Australasia,178.0415876,-38.56361472,313.7542256,13.72322445,349.1370858,0.56046854,99.57003849,10,0.39,0.307692308,0.72665914
Turia,Spain,Palearctic,-1.064608451,40.10495989,6305.995801,11.5882703,655.0868019,14.99097395,91.10661655,9,0.33,0.212121212,0.939478096
Turkana,Ethiopia,Afrotropic,36.54653066,5.151155841,184419.6698,22.7003572,85.82516834,0.47291667,99.60545383,70,0.44,0.863636364,0.722738851
Tuross,Australia,Australasia,149.7427157,-36.19506848,1815.047871,13.31639945,391.3683427,1.096233502,99.93826271,23,0.47,0.085106383,0.722305836
Tutong,Brunei,Indo-Malay,114.7250056,4.596454509,1012.187612,26.91006304,40.35331141,14.52497482,98.13000789,41,0.25,0.44,0.855904386
Tuy,Venezuela,Neotropic,-66.65684479,10.25660912,6577.911429,23.39630606,80.79317986,42.60966301,96.36944725,49,0.3,0.866666667,0.810030841
Tweed.Aus,Australia,Australasia,153.319961,-28.35404979,1095.103829,18.76302694,367.0710775,11.29133582,97.61469096,23,0.48,0.125,0.637707152
Tweed.UK,United Kingdom,Palearctic,-2.706389506,55.58417028,5010.713144,7.264597539,425.4984737,13.06418228,97.53057152,14,0.21,0.571428571,0.891725745
Tyne,United Kingdom,Palearctic,-2.19283484,55.0192241,2891.860012,7.720277164,425.8150002,14.97434497,93.65427703,19,0.22,0.590909091,0.950919762
Uaso.Nyiro.River,Kenya,Afrotropic,38.09505388,1.044737283,77914.98826,23.8601449,84.85615513,0.246220674,99.94988889,27,0.26,0.461538462,0.60822259
