Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,MAP,PS,GDP,DOF,CSI,NSR,DIS,DISmn,DISmx,RAD,NNSR
Ancharakandi,Non-native,0.693363255,0,0.306636745,India,Indo-Malay,75.6038021,11.86406387,369.8943832,26.66954981,139.3016272,4101.165179,126.2580907,8.649629474,0,99.75409354,28,23.20344711,1.157465892,87.54732287,0.973903,1
Andakilsa,Native,0.100398761,0,0.899601239,Iceland,Palearctic,-21.48280947,64.49633481,219.6690083,2.686018996,454.4874757,969.5867347,19.99504512,4.361910522,0,99.9473352,3,10.668,5.605,23.155,0.610223,0
Andalien,Native,0.118090353,0.387070992,0.494838656,Chile,Neotropic,-72.81967683,-36.82492457,767.4691481,12.2272175,328.5029839,1142.720036,88.21123971,4.66740042,0,99.67748291,15,13.39680727,1.139572043,41.17398621,0.946137,4
Andalien,Non-native,0.398139066,0.179942013,0.421918921,Chile,Neotropic,-72.81967683,-36.82492457,767.4691481,12.2272175,328.5029839,1142.720036,88.21123971,4.66740042,0,99.67748291,15,13.39680727,1.139572043,41.17398621,0.946137,4
Andella.Oya,Native,0.170154708,0.322849027,0.506996265,Sri Lanka,Indo-Malay,81.6082882,7.428638247,537.057988,27.4797196,137.8680101,1864.022117,78.91486356,3.374859512,25.03056261,87.38880252,30,6.192565755,1.479968569,20.1987454,0.863463,2
Andella.Oya,Non-native,0.445884965,0.191741971,0.362373064,Sri Lanka,Indo-Malay,81.6082882,7.428638247,537.057988,27.4797196,137.8680101,1864.022117,78.91486356,3.374859512,25.03056261,87.38880252,30,6.192565755,1.479968569,20.1987454,0.863463,2
Anderson,Native,0.094139002,0.052459684,0.853401314,Canada,Nearctic,-126.6961369,67.94525726,75967.68518,-8.937074493,1534.306217,211.9765701,55.41823899,0.000133251,0,100,17,11.09431111,7.294642985,19.01951815,0.445573,0
Andranangoo,Native,0.189641998,0.145525772,0.66483223,Australia,Australasia,130.9453399,-11.51299454,513.1968782,27.1898186,153.1594854,1620.08838,103.6085439,0.039841142,0,99.99388598,11,6.311304851,0.493791899,20.91380946,0.953868,0
Andreevka,Native,0.357226082,0.048976111,0.593797807,Russia,Palearctic,145.5550924,43.84550409,22.52417306,5.440090076,798.2001442,1050.918919,36.88767356,1.453057975,0,99.9,2,6.108,1.381,15.352,0.834937,0
Angermanalven,Native,0.131569988,0.096543684,0.771886328,Sweden,Palearctic,15.85563933,64.33996651,31493.16449,0.77674945,843.7768566,706.6254635,32.59861625,0.299522631,11.23426521,94.64905711,19,37.34297377,12.94111688,90.85190841,0.750636,3
Angermanalven,Non-native,0.137847854,0,0.862152146,Sweden,Palearctic,15.85563933,64.33996651,31493.16449,0.77674945,843.7768566,706.6254635,32.59861625,0.299522631,11.23426521,94.64905711,19,37.34297377,12.94111688,90.85190841,0.750636,3
Anglesea,Native,0.066830905,0.453840821,0.479328274,Australia,Australasia,144.1169645,-38.37016018,133.5280617,13.62239845,317.6221171,705.2335025,23.11884476,6.661511779,0,99.90706966,3,1.027,0.498,1.69,0.54479,0
Angurugu.creek,Native,0.077271608,0.375725285,0.547003107,Australia,Australasia,136.5145767,-13.97598473,173.2146766,26.65595531,249.8067506,1199.560976,104.5759018,0.05070917,0,99.93958302,9,0.851,0,6.161,1,0
Aniakchak,Native,0.233391045,0.073192894,0.693416061,United States,Nearctic,-157.5111778,56.82873747,86.2259121,2.419809942,604.8139959,595.122807,31.66698831,0.002181877,0,100,15,1.073,0.508,2.709,0.684178,0
Ankobra,Native,0.156356931,0.418137697,0.425505372,Ghana,Afrotropic,-2.10585545,5.584979686,8442.055058,26.32644082,103.7893904,1626.002823,53.97812014,0.938689172,0,99.97186539,27,18.20059702,5.47094135,42.10707251,0.770022,0
Annan.Aus,Native,0.05994866,0.421829591,0.518221749,Australia,Australasia,145.1839775,-15.64548305,1095.847718,24.77758598,218.8727532,1882.399848,105.7711315,0.047263789,0,99.95845501,16,8.67960696,1.169974188,26.19046083,0.914477,0
Annan.UK,Native,0.066561202,0.136818845,0.796619953,United Kingdom,Palearctic,-3.407012904,55.2222027,963.2144464,7.818772405,415.7844936,1382.639529,26.76966721,33.11868,0,99.87387158,17,12.61166863,7.424149258,18.21705457,0.42092,8
Annan.UK,Non-native,0.072388264,0.057694199,0.869917537,United Kingdom,Palearctic,-3.407012904,55.2222027,963.2144464,7.818772405,415.7844936,1382.639529,26.76966721,33.11868,0,99.87387158,17,12.61166863,7.424149258,18.21705457,0.42092,8
Ansan,Native,0.114614493,0.22604171,0.659343798,South Korea,Palearctic,126.8472034,37.33405118,50.99229823,11.61672217,1028.357083,1292.186667,89.18791026,121.1980896,0,94.59873779,15,6.156,1.224,20.889,0.889296,1
Ansan,Non-native,0,0,1,South Korea,Palearctic,126.8472034,37.33405118,50.99229823,11.61672217,1028.357083,1292.186667,89.18791026,121.1980896,0,94.59873779,15,6.156,1.224,20.889,0.889296,1
Anseongcheon,Native,0.141681624,0.343014266,0.515304111,South Korea,Palearctic,127.1428566,37.08417976,1449.679603,11.37099557,1031.672811,1294.078348,89.81008196,132.7092648,16.60215515,90.95686131,80,7.425447647,1.385515862,22.88907528,0.885846,4
Anseongcheon,Non-native,0.158274621,0.208436589,0.63328879,South Korea,Palearctic,127.1428566,37.08417976,1449.679603,11.37099557,1031.672811,1294.078348,89.81008196,132.7092648,16.60215515,90.95686131,80,7.425447647,1.385515862,22.88907528,0.885846,4
Ansons,Native,0.06778656,0.316193142,0.616020298,Australia,Australasia,148.1705504,-41.10881383,259.6754538,12.51330372,315.2157108,921.4873096,17.58645879,0.100287441,0,99.9450658,13,1.908071365,0.809321767,3.240259658,0.600294,1
Ansons,Non-native,0.149691845,0,0.850308155,Australia,Australasia,148.1705504,-41.10881383,259.6754538,12.51330372,315.2157108,921.4873096,17.58645879,0.100287441,0,99.9450658,13,1.908071365,0.809321767,3.240259658,0.600294,1
Antelope.Wash,Native,0.091117455,0,0.908882545,United States,Nearctic,-116.3788289,39.40082088,8018.241536,7.303308119,807.1602011,303.5887277,18.94289973,0.099973505,0,99.80695105,1,2.888724177,0.189119974,14.03399355,0.973407,30
Antelope.Wash,Non-native,0.272032876,0.132164356,0.595802768,United States,Nearctic,-116.3788289,39.40082088,8018.241536,7.303308119,807.1602011,303.5887277,18.94289973,0.099973505,0,99.80695105,1,2.888724177,0.189119974,14.03399355,0.973407,30
Anzali,Native,0.137787279,0.174040987,0.688171734,Iran,Palearctic,49.2904526,37.25954584,3934.496682,13.05151522,736.7561989,779.3577391,51.31592496,10.87926126,0,98.94632365,34,8.850617621,1.837170912,36.26633559,0.903569,10
Anzali,Non-native,0.132774933,0.18774725,0.679477817,Iran,Palearctic,49.2904526,37.25954584,3934.496682,13.05151522,736.7561989,779.3577391,51.31592496,10.87926126,0,98.94632365,34,8.850617621,1.837170912,36.26633559,0.903569,10
Aojiang,Native,0.132348401,0.29262308,0.575028519,China,Indo-Malay,120.3204611,27.56728568,1290.608328,17.01200736,725.3964077,1579.801176,52.38721445,13.19328511,10.57461685,93.97740593,56,10.37602311,3.807907577,20.0722655,0.681082,2
Aojiang,Non-native,0.176828405,0.05519577,0.767975825,China,Indo-Malay,120.3204611,27.56728568,1290.608328,17.01200736,725.3964077,1579.801176,52.38721445,13.19328511,10.57461685,93.97740593,56,10.37602311,3.807907577,20.0722655,0.681082,2
Aorere,Native,0.043998635,0.348527805,0.607473559,New Zealand,Australasia,172.5191801,-40.85973448,712.6144924,9.863699204,352.0219638,2427.013749,18.71917672,0.15868124,0,99.95740309,13,25.32689753,16.68740412,33.97400405,0.341218,3
Aorere,Non-native,0.126795575,0.01314461,0.860059815,New Zealand,Australasia,172.5191801,-40.85973448,712.6144924,9.863699204,352.0219638,2427.013749,18.71917672,0.15868124,0,99.95740309,13,25.32689753,16.68740412,33.97400405,0.341218,3
Apalachicola,Native,0.228704357,0.29290899,0.478386653,United States,Nearctic,-84.66505902,32.19953313,50882.64753,17.73031466,691.512386,1345.452774,22.06074404,24.96456099,8.943191044,95.10971022,124,54.33386524,19.02076474,115.6728856,0.71757,25
Apalachicola,Non-native,0.18592074,0.112190911,0.701888349,United States,Nearctic,-84.66505902,32.19953313,50882.64753,17.73031466,691.512386,1345.452774,22.06074404,24.96456099,8.943191044,95.10971022,124,54.33386524,19.02076474,115.6728856,0.71757,25
Aparima,Native,0.03924973,0.393354685,0.567395585,New Zealand,Australasia,168.0430902,-45.95360319,1549.846218,9.488951655,340.6024829,1239.229432,20.33813776,0.488775603,0,99.80933116,15,12.64109772,7.398015176,16.89725728,0.390991,2
Aparima,Non-native,0.184671534,0,0.815328466,New Zealand,Australasia,168.0430902,-45.95360319,1549.846218,9.488951655,340.6024829,1239.229432,20.33813776,0.488775603,0,99.80933116,15,12.64109772,7.398015176,16.89725728,0.390991,2
Apodi,Native,0.279808732,0.42506062,0.295130648,Brazil,Neotropic,-37.71152535,-5.746395104,14260.42156,26.5887476,92.03040019,821.5629996,107.2674571,1.446427137,17.45891175,91.52231434,13,2.100057397,0.212695811,7.251205818,0.943007,1
Apodi,Non-native,0.628036534,0,0.371963466,Brazil,Neotropic,-37.71152535,-5.746395104,14260.42156,26.5887476,92.03040019,821.5629996,107.2674571,1.446427137,17.45891175,91.52231434,13,2.100057397,0.212695811,7.251205818,0.943007,1
Appomattox,Native,0.208695861,0.228015096,0.563289043,United States,Nearctic,-78.05951287,37.30746841,4169.189571,13.88023395,822.1281266,1105.412594,9.828597251,22.00998735,16.02309667,92.88274015,57,13.74689536,4.202920824,29.35186206,0.749489,28
Appomattox,Non-native,0.161200726,0.138659571,0.700139702,United States,Nearctic,-78.05951287,37.30746841,4169.189571,13.88023395,822.1281266,1105.412594,9.828597251,22.00998735,16.02309667,92.88274015,57,13.74689536,4.202920824,29.35186206,0.749489,28
Approuague,Native,0.256385544,0.313346018,0.430268438,French Guiana,Neotropic,-52.66731402,3.804336017,9116.606502,25.42559691,48.78762852,2970.513053,49.32183884,NA,0,99.99535788,246,69.78194811,12.86127848,166.1731967,0.856326,0
Appuvar,Native,0.150813591,0.48494619,0.364240219,Indonesia,Australasia,138.36404,-2.152572181,2690.629259,26.04092735,20.66101135,2820.570976,12.78042077,0.048201711,0,99.99918784,7,28.99744394,22.77540845,34.96037982,0.211047,0
Apuka,Native,0.190199342,0.101926493,0.707874164,Russia,Palearctic,170.6143462,61.3781581,13302.20816,-5.921270488,1036.805273,494.6784138,38.48817625,0.017109602,0,99.99706628,17,24.88424254,2.43165548,159.8506982,0.970032,0
Arachthos,Native,0.187867131,0.248162192,0.563970678,Greece,Palearctic,21.03133661,39.5590803,2473.939349,11.46541957,661.1095766,941.056806,45.67165061,4.651239395,13.23479418,93.42438097,11,8.373289863,1.287741474,18.2431361,0.868133,6
Arachthos,Non-native,0.160109604,0.14545264,0.694437757,Greece,Palearctic,21.03133661,39.5590803,2473.939349,11.46541957,661.1095766,941.056806,45.67165061,4.651239395,13.23479418,93.42438097,11,8.373289863,1.287741474,18.2431361,0.868133,6
Arade,Native,0.107609002,0.204295751,0.688095247,Portugal,Palearctic,-8.348600353,37.30897068,970.6277015,16.27125678,443.6330968,570.3599153,69.7075053,5.604627967,12.28711668,92.91539844,11,5.79487091,0.597095992,16.68997735,0.93092,5
Arade,Non-native,0.26153698,0.135028839,0.603434181,Portugal,Palearctic,-8.348600353,37.30897068,970.6277015,16.27125678,443.6330968,570.3599153,69.7075053,5.604627967,12.28711668,92.91539844,11,5.79487091,0.597095992,16.68997735,0.93092,5
Arahura,Native,0.073601468,0.372921569,0.553476963,New Zealand,Australasia,171.2558561,-42.81410752,228.0550716,8.831377321,367.7700368,3207.058333,28.25594348,0.44798483,0,99.91030051,16,17.53850262,11.96395879,24.74194803,0.348118,1
Arahura,Non-native,0.149691845,0,0.850308155,New Zealand,Australasia,171.2558561,-42.81410752,228.0550716,8.831377321,367.7700368,3207.058333,28.25594348,0.44798483,0,99.91030051,16,17.53850262,11.96395879,24.74194803,0.348118,1
Arakawa,Native,0.174256116,0.263272542,0.562471342,Japan,Palearctic,139.4122165,35.91972145,3860.935376,13.6161705,807.7678221,1373.278641,52.33906356,638.9611969,4.215482308,94.05585433,14,10.5578003,4.976343307,19.26695665,0.589467,5
Arakawa,Non-native,0.266860383,0.212902773,0.520236844,Japan,Palearctic,139.4122165,35.91972145,3860.935376,13.6161705,807.7678221,1373.278641,52.33906356,638.9611969,4.215482308,94.05585433,14,10.5578003,4.976343307,19.26695665,0.589467,5
Arakawa.Yamagata,Native,0.182651758,0,0.817348242,Japan,Palearctic,139.7124764,38.05048075,1106.589214,9.723640923,931.8870017,1734.502146,23.51426702,17.67845583,14.15108332,94.73330854,1,15.13384706,5.521253016,34.9511727,0.72716,0
Aransas,Native,0.154689248,0.151313012,0.69399774,United States,Nearctic,-97.59187096,28.17330245,2290.912074,21.71521952,603.153246,834.2762723,40.6152042,4.738659441,0,99.49517345,17,1.494690318,0.881806495,2.562374572,0.487944,6
Aransas,Non-native,0.453822959,0.136295413,0.409881628,United States,Nearctic,-97.59187096,28.17330245,2290.912074,21.71521952,603.153246,834.2762723,40.6152042,4.738659441,0,99.49517345,17,1.494690318,0.881806495,2.562374572,0.487944,6
Arawhata,Native,0.051998387,0.394706923,0.55329469,New Zealand,Australasia,168.5947824,-44.27603284,916.0032136,7.337968583,393.8574914,3584.3367,28.60091944,0.122389173,0,99.99180951,11,34.26372445,18.33489438,56.22696982,0.508196,2
Arawhata,Non-native,0.16164822,0,0.83835178,New Zealand,Australasia,168.5947824,-44.27603284,916.0032136,7.337968583,393.8574914,3584.3367,28.60091944,0.122389173,0,99.99180951,11,34.26372445,18.33489438,56.22696982,0.508196,2
Archer,Native,0.139318836,0.325039761,0.535641403,Australia,Australasia,142.5528185,-13.50317148,15534.23671,25.91434374,183.8463981,1469.396218,119.2251445,0.017307762,0,99.98042514,40,23.98368378,2.71859004,76.18961712,0.931095,0
Areias,Native,0.108097701,0.366198912,0.525703387,Brazil,Neotropic,-38.24374893,-12.7528405,237.5061,25.01414553,125.0608076,1847.351449,48.14310747,31.12215376,0,99.60762277,99,4.586851884,1.752537242,8.367005682,0.653633,0
Argens,Native,0.079792231,0.143519282,0.776688487,France,Palearctic,6.262044897,43.48240768,2762.569029,13.42656509,575.3090427,770.0593679,36.33335681,23.83864546,0,99.60673523,25,10.28379952,1.991672597,21.38081256,0.829571,15
Argens,Non-native,0.16693179,0.072815587,0.760252623,France,Palearctic,6.262044897,43.48240768,2762.569029,13.42656509,575.3090427,770.0593679,36.33335681,23.83864546,0,99.60673523,25,10.28379952,1.991672597,21.38081256,0.829571,15
Ariro,Native,0.418857311,0.417011362,0.164131327,Brazil,Neotropic,-44.31959709,-22.87394276,151.1612457,19.76603403,229.6680004,1651.104712,62.53966616,10.87411165,0,99.9452184,5,3.301,1.114,6.434,0.704822,0
Armark,Native,0.117687135,0.041884665,0.8404282,Canada,Nearctic,-100.9181152,66.83162182,3938.495732,-13.01251945,1632.56372,166.5451719,70.63653261,0.000000113,0,100,9,3.612275296,2.357968906,4.718609218,0.333585,0
Armeria,Native,0.275400493,0.274929131,0.449670377,Mexico,Neotropic,-104.0338336,19.80608593,9703.71101,20.04876691,206.8060445,940.7160043,106.4012907,8.488815904,12.85545457,91.89733487,43,6.941849491,0.508980743,19.19860009,0.948347,7
Armeria,Non-native,0.286544101,0.120137686,0.593318213,Mexico,Neotropic,-104.0338336,19.80608593,9703.71101,20.04876691,206.8060445,940.7160043,106.4012907,8.488815904,12.85545457,91.89733487,43,6.941849491,0.508980743,19.19860009,0.948347,7
Arnaud,Native,0.147607984,0.119769792,0.732622224,Canada,Nearctic,-72.89554592,60.03373167,43815.09945,-6.455891422,1270.613839,428.8602577,42.66724246,0.000115212,0,100,6,26.2798185,14.35263635,47.99922591,0.539624,0
Arno,Native,0.087023318,0.167812595,0.745164088,Italy,Palearctic,11.3152601,43.62439776,8895.330841,13.20279936,649.4304443,993.6973261,30.31440361,44.41795731,6.895210202,96.60455608,14,16.65979655,5.082641512,29.30238272,0.704369,24
Arno,Non-native,0.145013373,0.14880475,0.706181877,Italy,Palearctic,11.3152601,43.62439776,8895.330841,13.20279936,649.4304443,993.6973261,30.31440361,44.41795731,6.895210202,96.60455608,14,16.65979655,5.082641512,29.30238272,0.704369,24
Aroa,Native,0.28068743,0.37123588,0.34807669,Venezuela,Neotropic,-68.75186402,10.55250045,2453.034502,24.61729561,56.41936586,1019.38422,48.64468187,10.32386732,0,99.82933631,35,2.513463084,0.860693629,4.334010238,0.668626,2
Aroa,Non-native,0.387575715,0.094859078,0.517565207,Venezuela,Neotropic,-68.75186402,10.55250045,2453.034502,24.61729561,56.41936586,1019.38422,48.64468187,10.32386732,0,99.82933631,35,2.513463084,0.860693629,4.334010238,0.668626,2
Aropaoanui,Native,0.024828247,0.369672164,0.605499589,New Zealand,Australasia,176.8622708,-39.20475738,165.669706,12.29646921,367.2084072,1405.831325,22.22981647,2.637976587,0,99.88185603,11,4.593,3.193,6.929,0.369097,5
Aropaoanui,Non-native,0.264105727,0.056442427,0.679451846,New Zealand,Australasia,176.8622708,-39.20475738,165.669706,12.29646921,367.2084072,1405.831325,22.22981647,2.637976587,0,99.88185603,11,4.593,3.193,6.929,0.369097,5
Arques,Native,0.13035295,0.139909961,0.729737089,France,Palearctic,1.346059276,49.76432287,1022.425972,10.03380889,487.09678,771.6777174,17.68069578,29.14813471,0,99.60439693,15,5.192584627,1.690599789,9.597410033,0.700461,2
Arques,Non-native,0.282955898,0.118979669,0.598064433,France,Palearctic,1.346059276,49.76432287,1022.425972,10.03380889,487.09678,771.6777174,17.68069578,29.14813471,0,99.60439693,15,5.192584627,1.690599789,9.597410033,0.700461,2
Arroio.Barcelo,Native,0.258601867,0.374291686,0.367106447,Brazil,Neotropic,-51.03503792,-30.223978,69.79517442,19.32958336,349.8104546,1485.5,10.48834632,17.24800634,0,99.75372893,20,8.108,4.739,13.489,0.480031,0
Arroio.Bolacha,Native,0.234156954,0.510230329,0.255612717,Brazil,Neotropic,-52.17655522,-32.12426323,332.181138,18.52794688,403.5313627,1221.797927,17.47398209,2.29849267,0,99.89053706,14,6.92,4.135,12.6,0.505826,0
Arroio.Diluvio,Native,0.278475337,0.313126557,0.408398106,Brazil,Neotropic,-51.16722661,-30.06754843,93.73432669,19.65268813,357.8837608,1507.048387,9.839544181,19.68976259,0,95.94108203,48,8.331,4.374,15.238,0.553947,3
Arroio.Diluvio,Non-native,0.094493229,0.020791068,0.884715703,Brazil,Neotropic,-51.16722661,-30.06754843,93.73432669,19.65268813,357.8837608,1507.048387,9.839544181,19.68976259,0,95.94108203,48,8.331,4.374,15.238,0.553947,3
Arroio.Douradinho,Native,0.27476301,0.358914204,0.366322786,Brazil,Neotropic,-51.29030819,-30.31840056,23.78486829,19.66882713,362.589794,1433.259259,9.635203785,19.68976259,0,99.63336983,26,0.556,0.288,1.071,0.576159,0
Arroio.Sao.Lourenco,Native,0.254439275,0.406175803,0.339384921,Brazil,Neotropic,-52.11096292,-31.31740027,197.7412915,18.96998765,397.5007295,1388.856089,14.52954205,2.661862493,0,99.89145303,24,5.029,2.836,10.354,0.569977,0
Arroio.Teixeira,Native,0.22520658,0.388037899,0.386755521,Brazil,Neotropic,-51.51487919,-30.62363857,131.5682574,19.22773874,372.7160113,1421.061798,10.26751475,19.68976307,0,99.70230635,26,4.307,1.372,7.623,0.694942,0
Arroio.Velhaco,Native,0.299012362,0.350266025,0.350721613,Brazil,Neotropic,-51.70570576,-30.71253091,1154.173382,18.91382131,379.5872278,1423.873799,10.49697464,19.68976259,3.615069367,97.62844445,31,10.33341925,5.132271573,21.29306862,0.611564,0
Arroio.do.Conde,Native,0.289744259,0.344126957,0.366128784,Brazil,Neotropic,-51.42157133,-30.09563449,164.0214634,19.66803655,362.2170465,1441.776256,9.788941126,19.68976259,0,99.72286934,46,4.386,2.197,8.197,0.577256,0
