Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD
Apalachicola,Non-native,0.240273468,0.143062995,0.616663537,United States,Nearctic,-84.66505902,32.19953313,50882.64753,17.73031466,691.512386,24.96456099,95.10971022,124,0.24,0.583333333
Aparima,Native,0.034987808,0.403403712,0.561608481,New Zealand,Australasia,168.0430902,-45.95360319,1549.846218,9.488951655,340.6024829,0.488775603,99.80933116,15,0.18,0.444444444
Aparima,Non-native,0.342960853,0,0.657039147,New Zealand,Australasia,168.0430902,-45.95360319,1549.846218,9.488951655,340.6024829,0.488775603,99.80933116,15,0.18,0.444444444
Apodi,Native,0.19272853,0.504398654,0.302872817,Brazil,Neotropic,-37.71152535,-5.746395104,14260.42156,26.5887476,92.03040019,1.446427137,91.52231434,13,0.88,0.045454545
Apodi,Non-native,0.703714389,0,0.296285611,Brazil,Neotropic,-37.71152535,-5.746395104,14260.42156,26.5887476,92.03040019,1.446427137,91.52231434,13,0.88,0.045454545
Appomattox,Native,0.196808809,0.283182636,0.520008555,United States,Nearctic,-78.05951287,37.30746841,4169.189571,13.88023395,822.1281266,22.00998735,92.88274015,57,0.19,0.631578947
Appomattox,Non-native,0.184817423,0.188132018,0.62705056,United States,Nearctic,-78.05951287,37.30746841,4169.189571,13.88023395,822.1281266,22.00998735,92.88274015,57,0.19,0.631578947
Approuague,Native,0.235080238,0.368921468,0.395998294,French Guiana,Neotropic,-52.66731402,3.804336017,9116.606502,25.42559691,48.78762852,NA,99.99535788,246,0.41,0.731707317
Appuvar,Native,0.162437178,0.480830595,0.356732227,Indonesia,Australasia,138.36404,-2.152572181,2690.629259,26.04092735,20.66101135,0.048201711,99.99918784,7,0.32,0.15625
Apuka,Native,0.263256411,0.127864935,0.608878654,Russia,Palearctic,170.6143462,61.3781581,13302.20816,-5.921270488,1036.805273,0.017109602,99.99706628,17,0.7,0.7
Arachthos,Native,0.175557909,0.296770932,0.527671159,Greece,Palearctic,21.03133661,39.5590803,2473.939349,11.46541957,661.1095766,4.651239395,93.42438097,11,0.36,0.861111111
Arachthos,Non-native,0.19300635,0.21341497,0.59357868,Greece,Palearctic,21.03133661,39.5590803,2473.939349,11.46541957,661.1095766,4.651239395,93.42438097,11,0.36,0.861111111
Arade,Native,0.081076829,0.252995566,0.665927605,Portugal,Palearctic,-8.348600353,37.30897068,970.6277015,16.27125678,443.6330968,5.604627967,92.91539844,11,0.49,0.285714286
Arade,Non-native,0.258497795,0.213135233,0.528366972,Portugal,Palearctic,-8.348600353,37.30897068,970.6277015,16.27125678,443.6330968,5.604627967,92.91539844,11,0.49,0.285714286
Arahura,Native,0.067084605,0.389559579,0.543355816,New Zealand,Australasia,171.2558561,-42.81410752,228.0550716,8.831377321,367.7700368,0.44798483,99.91030051,16,0.21,0.571428571
Arahura,Non-native,0.28782068,0,0.71217932,New Zealand,Australasia,171.2558561,-42.81410752,228.0550716,8.831377321,367.7700368,0.44798483,99.91030051,16,0.21,0.571428571
Arakawa,Native,0.140452123,0.325882861,0.533665017,Japan,Palearctic,139.4122165,35.91972145,3860.935376,13.6161705,807.7678221,638.9611969,94.05585433,14,0.28,0.678571429
Arakawa,Non-native,0.249131971,0.288450933,0.462417095,Japan,Palearctic,139.4122165,35.91972145,3860.935376,13.6161705,807.7678221,638.9611969,94.05585433,14,0.28,0.678571429
Arakawa.Yamagata,Native,0.394338696,0,0.605661304,Japan,Palearctic,139.7124764,38.05048075,1106.589214,9.723640923,931.8870017,17.67845583,94.73330854,1,0.29,0.620689655
Aransas,Native,0.197313106,0.181516239,0.621170655,United States,Nearctic,-97.59187096,28.17330245,2290.912074,21.71521952,603.153246,4.738659441,99.49517345,17,0.29,0.206896552
Aransas,Non-native,0.432856874,0.207138334,0.360004793,United States,Nearctic,-97.59187096,28.17330245,2290.912074,21.71521952,603.153246,4.738659441,99.49517345,17,0.29,0.206896552
Arawhata,Native,0.048208164,0.409085552,0.542706284,New Zealand,Australasia,168.5947824,-44.27603284,916.0032136,7.337968583,393.8574914,0.122389173,99.99180951,11,0.34,0.705882353
Arawhata,Non-native,0.30495853,0,0.69504147,New Zealand,Australasia,168.5947824,-44.27603284,916.0032136,7.337968583,393.8574914,0.122389173,99.99180951,11,0.34,0.705882353
Archer,Native,0.167700828,0.341266295,0.491032877,Australia,Australasia,142.5528185,-13.50317148,15534.23671,25.91434374,183.8463981,0.017307762,99.98042514,40,0.63,0.412698413
Areias,Native,0.148634644,0.394996153,0.456369203,Brazil,Neotropic,-38.24374893,-12.7528405,237.5061,25.01414553,125.0608076,31.12215376,99.60762277,25,0.4,0.2
Argens,Native,0.070923726,0.194995443,0.734080832,France,Palearctic,6.262044897,43.48240768,2762.569029,13.42656509,575.3090427,23.83864546,99.60673523,25,0.4,0.3
Argens,Non-native,0.175472105,0.133499129,0.691028766,France,Palearctic,6.262044897,43.48240768,2762.569029,13.42656509,575.3090427,23.83864546,99.60673523,25,0.4,0.3
Ariro,Native,0.332618015,0.505749597,0.161632388,Brazil,Neotropic,-44.31959709,-22.87394276,151.1612457,19.76603403,229.6680004,10.87411165,99.9452184,5,0.35,0.914285714
Armark,Native,0.232771657,0.05827479,0.708953553,Canada,Nearctic,-100.9181152,66.83162182,3938.495732,-13.01251945,1632.56372,1.13E-07,100,9,0.72,0.458333333
Armeria,Native,0.276197583,0.403273445,0.320528972,Mexico,Neotropic,-104.0338336,19.80608593,9703.71101,20.04876691,206.8060445,8.488815904,91.89733487,29,0.59,0.762711864
Armeria,Non-native,0.270458626,0.188761582,0.540779792,Mexico,Neotropic,-104.0338336,19.80608593,9703.71101,20.04876691,206.8060445,8.488815904,91.89733487,29,0.59,0.762711864
Arnaud,Native,0.249298581,0.138737216,0.611964203,Canada,Nearctic,-72.89554592,60.03373167,43815.09945,-6.455891422,1270.613839,0.000115212,100,6,0.6,0.916666667
Arno,Native,0.068680261,0.22186102,0.709458719,Italy,Palearctic,11.3152601,43.62439776,8895.330841,13.20279936,649.4304443,44.41795731,96.60455608,14,0.23,0.782608696
Arno,Non-native,0.149201893,0.203898996,0.646899111,Italy,Palearctic,11.3152601,43.62439776,8895.330841,13.20279936,649.4304443,44.41795731,96.60455608,14,0.23,0.782608696
Aroa,Native,0.214152325,0.444301893,0.341545782,Venezuela,Neotropic,-68.75186402,10.55250045,2453.034502,24.61729561,56.41936586,10.32386732,99.82933631,35,0.27,0.592592593
Aroa,Non-native,0.186690248,0.280203514,0.533106239,Venezuela,Neotropic,-68.75186402,10.55250045,2453.034502,24.61729561,56.41936586,10.32386732,99.82933631,35,0.27,0.592592593
Aropaoanui,Native,0.023754446,0.375985906,0.600259648,New Zealand,Australasia,176.8622708,-39.20475738,165.669706,12.29646921,367.2084072,2.637976587,99.88185603,11,0.32,0.34375
Aropaoanui,Non-native,0.332892774,0.098121728,0.568985497,New Zealand,Australasia,176.8622708,-39.20475738,165.669706,12.29646921,367.2084072,2.637976587,99.88185603,11,0.32,0.34375
Arques,Native,0.148185063,0.187208657,0.66460628,France,Palearctic,1.346059276,49.76432287,1022.425972,10.03380889,487.09678,29.14813471,99.60439693,15,0.18,0.722222222
Arques,Non-native,0.357843123,0.159423466,0.482733411,France,Palearctic,1.346059276,49.76432287,1022.425972,10.03380889,487.09678,29.14813471,99.60439693,15,0.18,0.722222222
Arroio.Barcelo,Native,0.190163302,0.439731495,0.370105204,Brazil,Neotropic,-51.03503792,-30.223978,69.79517442,19.32958336,349.8104546,17.24800634,99.75372893,20,0.3,0.433333333
Arroio.Bolacha,Native,0.176000423,0.557215412,0.266784165,Brazil,Neotropic,-52.17655522,-32.12426323,332.181138,18.52794688,403.5313627,2.29849267,99.89053706,14,0.27,0.481481481
Arroio.Diluvio,Native,0.237608747,0.379737192,0.382654062,Brazil,Neotropic,-51.16722661,-30.06754843,93.73432669,19.65268813,357.8837608,19.68976259,95.94108203,48,0.22,0.454545455
Arroio.Diluvio,Non-native,0.004632261,0.137770086,0.857597652,Brazil,Neotropic,-51.16722661,-30.06754843,93.73432669,19.65268813,357.8837608,19.68976259,95.94108203,48,0.22,0.454545455
Arroio.Douradinho,Native,0.242116311,0.412645093,0.345238597,Brazil,Neotropic,-51.29030819,-30.31840056,23.78486829,19.66882713,362.589794,19.68976259,99.63336983,26,0.2,0.65
Arroio.Sao.Lourenco,Native,0.22494754,0.455460616,0.319591844,Brazil,Neotropic,-52.11096292,-31.31740027,197.7412915,18.96998765,397.5007295,2.661862493,99.89145303,24,0.25,0.48
Arroio.Teixeira,Native,0.166062074,0.451347622,0.382590304,Brazil,Neotropic,-51.51487919,-30.62363857,131.5682574,19.22773874,372.7160113,19.68976307,99.70230635,26,0.22,0.636363636
Arroio.Velhaco,Native,0.238279644,0.424163085,0.337557272,Brazil,Neotropic,-51.70570576,-30.71253091,1154.173382,18.91382131,379.5872278,19.68976259,97.62844445,31,0.18,0.555555556
Arroio.do.Conde,Native,0.236698811,0.413433742,0.349867447,Brazil,Neotropic,-51.42157133,-30.09563449,164.0214634,19.66803655,362.2170465,19.68976259,99.72286934,46,0.23,0.608695652
Arroio.do.Petim,Native,0.261227203,0.405445061,0.333327736,Brazil,Neotropic,-51.45361069,-30.21172914,179.3592191,19.40281859,365.3520749,19.68976259,94.65633337,11,0.24,0.583333333
Arroio.do.Ribeiro,Native,0.172216259,0.450854369,0.376929372,Brazil,Neotropic,-51.53053524,-30.39025786,779.1095403,19.08570919,368.4333461,19.68976259,99.85373278,44,0.19,0.684210526
Arroio.do.Salso,Native,0.200298865,0.375479349,0.424221787,Brazil,Neotropic,-51.17685585,-30.13978956,159.0905202,19.60621942,356.567337,19.68976259,98.2211476,12,0.24,0.5
Arrowsmith,Native,0.07797731,0.481080003,0.440942687,Australia,Australasia,115.3176439,-29.51251287,1690.393296,19.8730095,505.4774265,0.161313824,99.96104116,1,0.8,0.075
Arroyo.Maldonado,Native,0.270638787,0.30504804,0.424313173,Argentina,Neotropic,-58.49823151,-34.5416541,112.1495196,17.46324496,485.412035,213.7466736,94.85269582,33,0.3,0.466666667
Arroyo.Martin,Native,0.241646395,0.314106205,0.4442474,Argentina,Neotropic,-58.05651586,-34.89336249,409.6516363,16.50500866,486.5085571,167.6836128,97.05624941,37,0.26,0.269230769
Arroyo.Martin,Non-native,0,0,1,Argentina,Neotropic,-58.05651586,-34.89336249,409.6516363,16.50500866,486.5085571,167.6836128,97.05624941,37,0.26,0.269230769
Arroyo.Viloldo,Native,0.08375687,0.534983648,0.381259483,Argentina,Neotropic,-57.33200729,-35.2938491,117.7669282,15.98019578,491.6976487,1.029666498,99.88732497,11,0.29,0.275862069
Arroyo.Walker,Native,0.580344773,0.419655227,0,Argentina,Neotropic,-62.59624879,-40.50734412,969.1560602,14.14068198,525.4096902,0.080874532,99.91136885,1,0.43,0.11627907
Arroyo.Zapata,Native,0.176938322,0.430020151,0.393041527,Argentina,Neotropic,-57.74174835,-35.01513246,46.73778721,16.19695273,490.7781982,1.36482662,99.08360353,12,0.27,0.259259259
Arroyo.de.San.Nicolas,Native,0.060059252,0.601926503,0.338014245,Equatorial Guinea,Afrotropic,8.771697674,3.682062395,91.1451529,21.97201257,84.54205445,1.35694363,99.86671508,6,0.44,0.75
Arthur,Native,0.087373285,0.268996608,0.643630107,Australia,Australasia,145.2481047,-41.23951537,2475.015607,10.50867347,284.2129718,0.623258844,99.97864028,11,0.34,0.735294118
Arthur,Non-native,0.342960853,0,0.657039147,Australia,Australasia,145.2481047,-41.23951537,2475.015607,10.50867347,284.2129718,0.623258844,99.97864028,11,0.34,0.735294118
Aruvi.Aru,Native,0.116540716,0.391888353,0.491570931,Sri Lanka,Indo-Malay,80.4362461,8.481096564,3331.355234,27.3861171,149.1166403,3.207060456,90.01543278,39,0.65,0.353846154
Aruvi.Aru,Non-native,0.417017478,0.239760474,0.343222047,Sri Lanka,Indo-Malay,80.4362461,8.481096564,3331.355234,27.3861171,149.1166403,3.207060456,90.01543278,39,0.65,0.353846154
Asah,Native,0.073923674,0.465893154,0.460183171,Malaysia,Indo-Malay,104.1958333,2.729166667,2.56155903,25.23333359,62.40814336,0.04840648,NA,4,0.47,0.425531915
Ashburton.Aus,Native,0.082984729,0.299069582,0.617945689,Australia,Australasia,117.4688866,-23.34534991,75919.7842,24.83202219,589.650431,0.023115208,99.98289935,16,0.69,0.130434783
Ashburton.NZ,Native,0.034520709,0.413740335,0.551738957,New Zealand,Australasia,171.4058652,-43.61426316,1747.534094,8.576661303,428.0830458,0.634330422,99.79013587,14,0.23,0.652173913
Ashburton.NZ,Non-native,0.243247059,0.03540398,0.721348961,New Zealand,Australasia,171.4058652,-43.61426316,1747.534094,8.576661303,428.0830458,0.634330422,99.79013587,14,0.23,0.652173913
Ashida,Native,0.252742884,0.45383141,0.293425706,Japan,Palearctic,133.2096569,34.56991101,896.1552467,14.27443286,842.1065662,74.7829361,89.21121416,1,0.29,0.517241379
Ashley.NZ,Native,0.031509277,0.399803648,0.568687075,New Zealand,Australasia,172.3077454,-43.14313342,1212.45777,9.453324246,401.2478241,8.489143848,99.85157657,12,0.26,0.461538462
Ashley.NZ,Non-native,0.30495853,0,0.69504147,New Zealand,Australasia,172.3077454,-43.14313342,1212.45777,9.453324246,401.2478241,8.489143848,99.85157657,12,0.26,0.461538462
Ashley.USA,Native,0.24743679,0.288836418,0.463726792,United States,Nearctic,-80.19436949,33.01799337,1035.427682,18.04801822,681.2451428,12.13266253,99.58982455,47,0.24,0.375
Ashley.USA,Non-native,0.193426303,0.1541116,0.652462097,United States,Nearctic,-80.19436949,33.01799337,1035.427682,18.04801822,681.2451428,12.13266253,99.58982455,47,0.24,0.375
Asi,Native,0.077075451,0.2749337,0.647990849,Syria,Palearctic,36.95269035,36.15909322,57202.86453,15.53449405,818.8979062,7.055141687,96.35122875,44,0.48,0.666666667
Asi,Non-native,0.319032376,0.225074707,0.455892916,Syria,Palearctic,36.95269035,36.15909322,57202.86453,15.53449405,818.8979062,7.055141687,96.35122875,44,0.48,0.666666667
Asinaro,Native,0,0.083952808,0.916047192,Italy,Palearctic,15.07723162,36.91620187,163.8305121,16.98554457,555.503509,1.987023771,95.45915288,4,0.55,0.163636364
Asinaro,Non-native,0.270611829,0.224826568,0.504561602,Italy,Palearctic,15.07723162,36.91620187,163.8305121,16.98554457,555.503509,1.987023771,95.45915288,4,0.55,0.163636364
Assif.Tamraght,Native,0,0.210359676,0.789640324,Morocco,Palearctic,-9.466271773,30.61398967,506.8211204,15.63029151,421.5390249,3.349937379,98.98633162,4,0.56,0.125
Athi,Native,0.132433149,0.413661486,0.453905365,Kenya,Afrotropic,37.6816873,-2.386095253,46728.18007,21.36084929,140.2798145,1.710023433,99.37237259,103,0.29,0.75862069
Athi,Non-native,0.394038973,0.160839717,0.44512131,Kenya,Afrotropic,37.6816873,-2.386095253,46728.18007,21.36084929,140.2798145,1.710023433,99.37237259,103,0.29,0.75862069
Atimet,Native,0.224085004,0.364868036,0.41104696,Indonesia,Australasia,137.5567889,-4.574947744,1586.205439,24.09758413,75.31193257,0.054258293,99.99997021,18,0.34,0.382352941
Atrak,Native,0.094508116,0.257277387,0.648214497,Iran,Palearctic,56.38092442,37.78748623,36483.5623,14.23400138,891.2682185,1.737767637,99.08516666,31,0.42,0.595238095
Atrak,Non-native,0.123004429,0.233944156,0.643051416,Iran,Palearctic,56.38092442,37.78748623,36483.5623,14.23400138,891.2682185,1.737767637,99.08516666,31,0.42,0.595238095
Atran,Native,0.156768251,0.134927738,0.70830401,Sweden,Palearctic,13.16641614,57.44029504,3265.170338,6.055452454,662.90924,7.665832162,99.87522664,17,0.21,0.428571429
Atran,Non-native,0.340477413,0,0.659522587,Sweden,Palearctic,13.16641614,57.44029504,3265.170338,6.055452454,662.90924,7.665832162,99.87522664,17,0.21,0.428571429
Atrato,Native,0.205017617,0.396908751,0.398073632,Colombia,Neotropic,-76.76057531,6.620450274,35364.92388,25.00482377,31.41333709,1.181589574,99.97199654,154,0.38,0.710526316
Attack.creek,Native,0.022328679,0.445569994,0.532101327,Australia,Australasia,134.304715,-18.45814249,7753.943617,26.1759591,466.4946935,0.012670008,99.93691616,2,0.83,0.096385542
Attanagalu.Oya,Native,0.131663882,0.402645555,0.465690562,Sri Lanka,Indo-Malay,80.02309368,7.137230797,804.6170071,27.18245248,68.18488862,9.351331234,99.24509806,50,0.36,0.694444444
Attanagalu.Oya,Non-native,0.464779925,0.242774985,0.29244509,Sri Lanka,Indo-Malay,80.02309368,7.137230797,804.6170071,27.18245248,68.18488862,9.351331234,99.24509806,50,0.36,0.694444444
Aucilla,Native,0.234380683,0.353320839,0.412298477,United States,Nearctic,-83.74356726,30.50749892,2503.333471,19.47353084,615.5375115,5.493095279,99.90476459,56,0.19,0.578947368
Aucilla,Non-native,0.260602192,0.109298953,0.630098855,United States,Nearctic,-83.74356726,30.50749892,2503.333471,19.47353084,615.5375115,5.493095279,99.90476459,56,0.19,0.578947368
Aude,Native,0.102577821,0.223047164,0.674375015,France,Palearctic,2.404949218,43.13105414,5283.136409,12.20938417,578.3109497,12.21346927,97.89383942,29,0.22,0.636363636
Aude,Non-native,0.205305009,0.107016624,0.687678367,France,Palearctic,2.404949218,43.13105414,5283.136409,12.20938417,578.3109497,12.21346927,97.89383942,29,0.22,0.636363636
Audru,Native,0.108415642,0.228984897,0.662599461,Estonia,Palearctic,24.28706007,58.47666799,408.1883444,6.065354254,816.5493977,0.897046074,99.92914573,4,0.24,0.375
Aulne,Native,0.148185063,0.18633999,0.665474947,France,Palearctic,-3.741562182,48.29757499,1794.627235,10.87993807,409.539247,8.414038539,98.81093021,15,0.26,0.653846154
Aulne,Non-native,0.25643306,0.0502621,0.69330484,France,Palearctic,-3.741562182,48.29757499,1794.627235,10.87993807,409.539247,8.414038539,98.81093021,15,0.26,0.653846154
Austari.Jokulsa,Native,0.216624888,0,0.783375112,Iceland,Palearctic,-18.94488594,65.2782596,3649.016356,0.012094613,491.9325666,0.290962286,99.98954064,4,0.41,0.682926829
Authie,Native,0.176419396,0.186543456,0.637037148,France,Palearctic,2.132222588,50.23366436,1107.057949,10.0531193,509.1141523,25.07830811,99.79486254,11,0.17,0.823529412
Authie,Non-native,0.240112102,0.101271579,0.65861632,France,Palearctic,2.132222588,50.23366436,1107.057949,10.0531193,509.1141523,25.07830811,99.79486254,11,0.17,0.823529412
Ave,Native,0.119768679,0.206694457,0.673536864,Portugal,Palearctic,-8.355216568,41.45652139,1382.884256,13.6826564,424.329095,44.71483231,96.63719924,6,0.27,0.703703704
Ave,Non-native,0.122253133,0.123751096,0.753995771,Portugal,Palearctic,-8.355216568,41.45652139,1382.884256,13.6826564,424.329095,44.71483231,96.63719924,6,0.27,0.703703704
Avoca,Native,0.16714499,0.461366541,0.371488468,Australia,Australasia,143.4730977,-36.48306792,4336.800882,14.68698947,489.6088628,0.970856398,99.50200817,4,0.75,0.066666667
Avoca,Non-native,0,0.088214167,0.911785833,Australia,Australasia,143.4730977,-36.48306792,4336.800882,14.68698947,489.6088628,0.970856398,99.50200817,4,0.75,0.066666667
Avon.Aus,Native,0.067217717,0.312230885,0.620551399,Australia,Australasia,147.1277772,-37.82783761,2465.352492,13.4360247,398.8233438,0.914963424,99.3561723,11,0.23,0.47826087
Avon.Aus,Non-native,0.099701884,0.075159512,0.825138605,Australia,Australasia,147.1277772,-37.82783761,2465.352492,13.4360247,398.8233438,0.914963424,99.3561723,11,0.23,0.47826087
Avon.Eng,Native,0.121757993,0.168587604,0.709654403,United Kingdom,Palearctic,-2.292963737,51.410833,2248.206198,9.811304686,451.359728,58.53077221,98.36714658,20,0.2,0.65
Avon.Eng,Non-native,0.153695724,0.126557173,0.719747103,United Kingdom,Palearctic,-2.292963737,51.410833,2248.206198,9.811304686,451.359728,58.53077221,98.36714658,20,0.2,0.65
Avon.Moors,Native,0.115959993,0.167076554,0.716963453,United Kingdom,Palearctic,-2.004726552,51.03345258,2986.359363,9.787211642,445.1259067,38.65943623,99.73928845,21,0.2,0.7
Avon.Moors,Non-native,0.182202883,0.07589985,0.741897267,United Kingdom,Palearctic,-2.004726552,51.03345258,2986.359363,9.787211642,445.1259067,38.65943623,99.73928845,21,0.2,0.7
Avon.NZ,Native,0.010485998,0.389405801,0.6001082,New Zealand,Australasia,172.6256552,-43.50358116,118.7615095,12.21297041,394.8140546,9.174983263,95.89910112,12,0.23,0.391304348
Avon.NZ,Non-native,0.120150652,0.067637539,0.812211808,New Zealand,Australasia,172.6256552,-43.50358116,118.7615095,12.21297041,394.8140546,9.174983263,95.89910112,12,0.23,0.391304348
Awakino,Native,0.05302898,0.353470782,0.593500238,New Zealand,Australasia,174.7701783,-38.55456106,371.2975484,12.54202079,338.5545738,0.11698165,99.88099864,10,0.28,0.678571429
