"","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value"
"Rhamdia_humilis",51.2516235436243,258186685.637973,0.0617442233864701,0.94827409266871,0.394305653470754,0,0,0
"Rhamdia_foina",48.1962049746625,223024227.103993,0.0619851041431129,0.931414673769398,0.397265582080778,0,0,0
"Rhamdia_enfurnada",58.5964053085901,352235149.363532,0.0612059612047778,0.98676832253052,0.388797516383803,0,0,0
"Rhamdia_laticauda",0,0,0,0,0,0,0,0
"Rhamdia_nicaraguensis",0,0,0,0,0,0,0,0
"Rhamdia_quelen",0,0,0,0,0,0,0,0
"Heptapterus_sympterygium",0,0,0,0,0,0,0,0
"Acentronichthys_leptos",0,0,0,0,0,0,0,0
"Imparfinis_cochabambae",28.4397124857751,17973625.6926482,0.0621204732939547,0.631139330721042,0.347737900897953,0,0,0
"Imparfinis_stictonotus",35.1704696871019,18290161.8212654,0.0933853213097535,0.888107842782033,0.523996192580939,0,0,0
"Chasmocranus_brevior",0,0,0,0,0,0,0,0
"Cetopsorhamdia_insidiosa",59.9881278243924,44676180.8627234,0.11151146369515,1.20729510134741,0.635517744784598,0,0,0
"Gladioglanis_conquistador",37.3055895252591,24600945.2014307,0.0726196430723584,0.735282347394951,0.404497931325442,0,0,0
"Gladioglanis_machadoi",0,0,0,0,0,0,0,0
"Gladioglanis_anacanthus",0,0,0,0,0,0,0,0
"Pimelodella_cristata",0,0,0,0,0,0,0,0
"Goeldiella_eques",0,0,0,0,0,0,0,0
"Imparfinis_lineatus",72.4704349020483,37238711.4033726,0.216409580089779,2.0883233459061,1.25287610266269,0,0,0
"Nemuroglanis_pauciradiatus",45.6846693539248,14263357.9680852,0.223964513425728,1.8327330330303,1.30441974118022,0,0,0
"Nemuroglanis_mariai",53.9923477789746,19989865.8470534,0.22116034697538,1.93132120086242,1.29634582478736,0,0,0
"Nemuroglanis_lanceolatus",51.2742643276765,18025477.3954552,0.222029755939907,1.900066552962,1.29845208306749,0,0,0
"Nemuroglanis_panamensis",80.1454560457015,46388028.2527164,0.214980938256027,2.17938019124158,1.26375944630405,0,0,0
"Nemuroglanis_furcatus",58.2803571266443,23704582.6272648,0.220005312522518,1.97575791581088,1.28739259215635,0,0,0
"Conorhynchos_conirostris",352.232304142358,5511411058.52639,0.219244108323713,3.40352928298597,0.871673874553067,0,0,0
"Pseudosciades_sona",0,0,0,0,0,0,0,0
"Pararius_mastersi",0,0,0,0,0,0,0,0
"Pararius_proximus",0,0,0,0,0,0,0,0
"Paragenidens_grandoculis",0,0,0,0,0,0,0,0
"Paracinetodus_carinatus",0,0,0,0,0,0,0,0
"Papuarius_latirostris",0,0,0,0,0,0,0,0
"Pachyula_conorhynchus",0,0,0,0,0,0,0,0
"Pachyula_crassilabris",0,0,0,0,0,0,0,0
"Megalosciades_augustus",0,0,0,0,0,0,0,0
"Kyataphisa_caelata",0,0,0,0,0,0,0,0
"Kyataphisa_nenga",0,0,0,0,0,0,0,0
"Doiichthys_novaeguineae",0,0,0,0,0,0,0,0
"Bleekeriella_leptaspis",0,0,0,0,0,0,0,0
"Batrachocephalus_mino",0,0,0,0,0,0,0,0
"Aceroichthys_dioctes",229.972592781939,1705389.63403952,0.989834549254758,2.23789435510196,3.32842245467112,0,0,0
"Sciades_paucus",0,0,0,0,0,0,0,0
"Arius_utik",0,0,0,0,0,0,0,0
"Arius_microcephalus",61.0198972468581,133705.19374349,0.491235234348999,0.93388518968531,2.33194099498177,0,0,0
"Arius_macronotacanthus",0,0,0,0,0,0,0,0
"Arius_jella",0,0,0,0,0,0,0,0
"Arius_jatius",0,0,0,0,0,0,0,0
"Arius_cous",49.3221401540729,88019.638957845,0.499404637311678,0.874164745797105,2.34825825265048,0,0,0
"Arius_burmanicus",0,0,0,0,0,0,0,0
"Arius_africanus",0,0,0,0,0,0,0,0
"Arius_acutirostris",0,0,0,0,0,0,0,0
"Hexanematichthys_henni",45.5736210238205,89855.5459839435,0.473940223812209,0.810093536909645,2.0996037883994,0,0,0
"Hemiarius_verrucosus",0,0,0,0,0,0,0,0
"Hemiarius_harmandi",0,0,0,0,0,0,0,0
"Neoarius_pectoralis",33.0456149733169,68085.0304211037,0.345822380688455,0.605215664473176,1.24245790109529,0,0,0
"Neoarius_midgleyi",0,0,0,0,0,0,0,0
"Brustiarius_utarus",0,0,0,0,0,0,0,0
"Potamosilurus_velutinus",0,0,0,0,0,0,0,0
"Potamosilurus_coatesi",0,0,0,0,0,0,0,0
"Potamosilurus_macrorhynchus",0,0,0,0,0,0,0,0
"Brustiarius_solidus",0,0,0,0,0,0,0,0
"Brustiarius_nox",0,0,0,0,0,0,0,0
"Cinetodus_froggatti",0,0,0,0,0,0,0,0
"Neoarius_graeffei",0,0,0,0,0,0,0,0
"Neoarius_berneyi",0,0,0,0,0,0,0,0
"Nedystoma_dayi",0,0,0,0,0,0,0,0
"Cochlefelis_spatula",0,0,0,0,0,0,0,0
"Cochlefelis_danielsi",0,0,0,0,0,0,0,0
"Nemapteryx_armiger",0,0,0,0,0,0,0,0
"Plicofollis_argyropleuron",0,0,0,0,0,0,0,0
"Plicofollis_dussumieri",0,0,0,0,0,0,0,0
"Carlarius_gigas",0,0,0,0,0,0,0,0
"Carlarius_latiscutatus",0,0,0,0,0,0,0,0
"Carlarius_heudelotii",0,0,0,0,0,0,0,0
"Carlarius_parkii",0,0,0,0,0,0,0,0
"Arius_gagora",0,0,0,0,0,0,0,0
"Arius_arius",0,0,0,0,0,0,0,0
"Tachysurus_sinensis",0,0,0,0,0,0,0,0
"Cryptarius_truncatus",0,0,0,0,0,0,0,0
"Cryptarius_daugueti",0,0,0,0,0,0,0,0
"Arius_maculatus",0,0,0,0,0,0,0,0
"Ketengus_typus",0,0,0,0,0,0,0,0
"Cephalocassis_borneensis",0,0,0,0,0,0,0,0
"Osteogeneiosus_militaris",0,0,0,0,0,0,0,0
"Hemiarius_stormii",0,0,0,0,0,0,0,0
"Cephalocassis_melanochir",0,0,0,0,0,0,0,0
"Hexanematichthys_sagor",0,0,0,0,0,0,0,0
"Arius_dispar",0,0,0,0,0,0,0,0
"Netuma_thalassina",0,0,0,0,0,0,0,0
"Netuma_bilineata",0,0,0,0,0,0,0,0
"Arius_venosus",0,0,0,0,0,0,0,0
"Ariopsis_guatemalensis",0,0,0,0,0,0,0,0
"Ariopsis_seemanni",0,0,0,0,0,0,0,0
"Ariopsis_felis",0,0,0,0,0,0,0,0
"Ariopsis_assimilis",0,0,0,0,0,0,0,0
"Potamarius_usumacintae",0,0,0,0,0,0,0,0
"Potamarius_nelsoni",0,0,0,0,0,0,0,0
"Sciades_passany",0,0,0,0,0,0,0,0
"Sciades_couma",0,0,0,0,0,0,0,0
"Sciades_proops",0,0,0,0,0,0,0,0
"Sciades_herzbergii",0,0,0,0,0,0,0,0
"Sciades_parkeri",0,0,0,0,0,0,0,0
"Sciades_dowii",0,0,0,0,0,0,0,0
"Notarius_rugispinis",0,0,0,0,0,0,0,0
"Notarius_quadriscutis",0,0,0,0,0,0,0,0
"Notarius_phrygiatus",0,0,0,0,0,0,0,0
"Notarius_osculus",0,0,0,0,0,0,0,0
"Notarius_luniscutis",0,0,0,0,0,0,0,0
"Notarius_bonillai",0,0,0,0,0,0,0,0
"Notarius_kessleri",0,0,0,0,0,0,0,0
"Aspistor_hardenbergi",25.8736358857353,41340.2593926838,0.353776450350604,0.518468807557514,1.27201924965835,0,0,0
"Notarius_insculptus",27.4630388384437,42010.2634247048,0.373679206022207,0.541428206576806,1.33347630059368,0,0,0
"Notarius_grandicassis",0,0,0,0,0,0,0,0
"Cathorops_melanopus",0,0,0,0,0,0,0,0
"Cathorops_kailolae",77.5622095621583,66001.5561847848,0.591494878014546,0.878403004890429,2.20665574180715,0,0,0
"Cathorops_fuerthii",0,0,0,0,0,0,0,0
"Cathorops_mapale",21.4359050791335,10554.9510745654,0.12508881563015,0.161155741607566,0.410955075799732,0,0,0
"Cathorops_agassizii",0,0,0,0,0,0,0,0
"Cathorops_arenatus",0,0,0,0,0,0,0,0
"Cathorops_spixii",0,0,0,0,0,0,0,0
"Cathorops_hypophthalmus",0,0,0,0,0,0,0,0
"Cathorops_tuyra",0,0,0,0,0,0,0,0
"Cathorops_steindachneri",0,0,0,0,0,0,0,0
"Cathorops_taylori",23.2899342699502,18726.8807050036,0.137052394231459,0.198020291307739,0.470436064652659,0,0,0
"Cathorops_aguadulce",0,0,0,0,0,0,0,0
"Cathorops_multiradiatus",0,0,0,0,0,0,0,0
"Cathorops_dasycephalus",0,0,0,0,0,0,0,0
"Bagre_marinus",0,0,0,0,0,0,0,0
"Bagre_panamensis",0,0,0,0,0,0,0,0
"Bagre_bagre",0,0,0,0,0,0,0,0
"Bagre_pinnimaculatus",0,0,0,0,0,0,0,0
"Genidens_machadoi",12.6374868705628,1046.15097816725,0.0117441308087718,0.0353453890087744,0.0489967398559472,0,0,0
"Genidens_barbus",0,0,0,0,0,0,0,0
"Genidens_genidens",0,0,0,0,0,0,0,0
"Occidentarius_platypogon",0,0,0,0,0,0,0,0
"Galeichthys_ater",0,0,0,0,0,0,0,0
"Galeichthys_feliceps",0,0,0,0,0,0,0,0
"Ancharius_fuscus",0,0,0,0,0,0,0,0.0826416876603163
"Gogo_brevibarbis",0,0,0,0,0,0,0,0.105918582616474
"Trogloglanis_pattersoni",0,0,0,0,0,0,0,0
"Satan_eurystomus",0,0,0,0,0,0,0,0
"Noturus_trautmani",0,0,0,0,0,0,0,0
"Noturus_fasciatus",0,0,0,0,0,0,0,0
"Noturus_stigmosus",0,0,0,0,0,0,0,0
"Noturus_gladiator",0,0,0,0,0,0,0,0
"Noturus_munitus",0,0,0,0,0,0,0,0
"Noturus_placidus",0,0,0,0,0,0,0,0
"Noturus_eleutherus",0,0,0,0,0,0,0,0
"Noturus_furiosus",0,0,0,0,0,0,0,0
"Noturus_flavater",0,0,0,0,0,0,0,0
"Noturus_flavipinnis",0,0,0,0,0,0,0,0
"Noturus_miurus",0,0,0,0,0,0,0,0
"Noturus_maydeni",0,0,0,0,0,0,0,0
"Noturus_albater",0,0,0,0,0,0,0,0
"Noturus_baileyi",0,0,0,0,0,0,0,0
"Noturus_hildebrandi",0,0,0,0,0,0,0,0
"Noturus_elegans",0,0,0,0,0,0,0,0
"Noturus_crypticus",0,0,0,0,0,0,0,0
"Noturus_stanauli",0,0,0,0,0,0,0,0
"Noturus_taylori",0,0,0,0,0,0,0,0
"Noturus_insignis",0,0,0,0,0,0,0,0
"Noturus_funebris",0,0,0,0,0,0,0,0
"Noturus_leptacanthus",0,0,0,0,0,0,0,0
"Noturus_flavus",0,0,0,0,0,0,0,0
"Noturus_phaeus",0,0,0,0,0,0,0,0
"Noturus_gilberti",0,0,0,0,0,0,0,0
"Noturus_lachneri",0,0,0,0,0,0,0,0
"Noturus_gyrinus",0,0,0,0,0,0,0,0
"Noturus_nocturnus",0,0,0,0,0,0,0,0
"Noturus_exilis",0,0,0,0,0,0,0,0
"Pylodictis_olivaris",0,0,0,0,0,0,0,0
"Ictalurus_ochoterenai",286.361372356161,845173375.652693,0.360862715638888,4.6643722732208,0.763679505283258,0,0,0
"Ictalurus_mexicanus",0,0,0,0,0,0,0,0
"Ictalurus_meridionalis",267.895909985645,732295897.915726,0.362579430565783,4.5715333393081,0.76741471145358,0,0,0
"Ictalurus_dugesii",286.361372356161,845173375.652693,0.360862715638888,4.6643722732208,0.763679505283258,0,0,0
"Ictalurus_balsanus",0,0,0,0,0,0,0,0
"Ictalurus_australis",0,0,0,0,0,0,0,0
"Ictalurus_lupus",0,0,0,0,0,0,0,0
"Ictalurus_pricei",0,0,0,0,0,0,0,0
"Ictalurus_punctatus",0,0,0,0,0,0,0,0
"Ictalurus_furcatus",0,0,0,0,0,0,0,0
"Ameiurus_melas",0,0,0,0,0,0,0,0
"Ameiurus_nebulosus",0,0,0,0,0,0,0,0
"Ameiurus_brunneus",0,0,0,0,0,0,0,0
"Ameiurus_serracanthus",0,0,0.121074433184102,0,0.212898713799537,0,0,0
"Ameiurus_natalis",0,0,0,0,0,0,0,0
"Ameiurus_catus",0,0,0,0,0,0,0,0
"Ameiurus_platycephalus",0,0,0,0,0,0,0,0
"Prietella_phreatophila",0,0,0,0,0,0,0,0
"Prietella_lundbergi",0,0,0,0,0,0,0,0
"Cranoglanis_multiradiata",0,0,0,0,0,0,0,0.022325298714218
"Cranoglanis_henrici",0,0,0,0,0,0,0,0.0245878185444173
"Cranoglanis_bouderius",0,0,0,0,0,0,0,0.0143218022537433
"Pangasius_nieuwenhuisii",95.9667289047861,669719417.6379,0.0887444006380552,2.24537518574181,0.701675375728337,0,0,0.0215919876556117
"Pangasius_myanmar",0,0,0,0,0,0,0,0.00855444170919592
"Pangasius_lithostoma",64.5977371661375,256913676.204442,0.0909761097015652,2.01806589287349,0.746768489864143,0,0,0.058325089781655
"Pangasius_kunyit",0,0,0,0,0,0,0,0.0124295260976887
"Pangasius_kinabatanganensis",62.7231702412349,239225046.367196,0.0911437795992243,2.00184092680933,0.750110716435266,0,0,0.0626616517328724
"Pangasius_humeralis",83.6564940957356,480365350.973779,0.0895120549961349,2.16372816159752,0.716977884092672,0,0,0.0304657420987908
"Pangasius_elongatus",0,0,0,0,0,0,0,0.0452975399715429
"Pangasius_djambal",0,0,0,0,0,0,0,0.011438700347117
"Pangasius_nasutus",0,0,0,0,0,0,0,0.0115472412446159
"Pangasius_conchophilus",0,0,0,0,0,0,0,0.00193022083203559
"Pangasius_bocourti",0,0,0,0,0,0,0,0.00582534066089609
"Pangasius_larnaudii",0,0,0,0,0,0,0,0.00528532900002639
"Pangasius_krempfi",0,0,0,0,0,0,0,0.00484388048712582
"Pangasius_macronema",0,0,0,0,0,0,0,0.0467192065688849
"Pangasius_polyuranodon",0,0,0,0,0,0,0,0.0102422073448136
"Pseudolais_pleurotaenia",0,0,0,0,0,0,0,0.0328420503797362
"Pseudolais_micronemus",0,0,0,0,0,0,0,0.00978789405477984
"Helicophagus_leptorhynchus",0,0,0,0,0,0,0,0.0224050951840443
"Helicophagus_waandersii",0,0,0,0,0,0,0,0.017523101914964
"Helicophagus_typus",7.67420723245973,34943161.6331917,0.00794713908394581,0.185111341054848,0.0624330199517596,0,0,0.0417235737625824
"Pangasianodon_hypophthalmus",0,0,0,0,0,0,0,0.00422836465058743
"Pangasius_sanitwongsei",0,0,0,0,0,0,0,0.00113366111968094
"Pangasius_pangasius",0,0,0,0,0,0,0,0.00123652194391778
"Pangasianodon_gigas",0,0,0,0,0,0,0,0
"Paraplotosus_albilabris",0,0,0,0,0,0,0,0
"Oloplotosus_torobo",0,0,0,0,0,0,0,0
"Oloplotosus_luteus",0,0,0,0,0,0,0,0
"Oloplotosus_mariae",0,0,0,0,0,0,0,0
"Neosiluroides_cooperensis",0,0,0,0,0,0,0,0
"Euristhmus_lepturus",0,0,0,0,0,0,0,0
"Euristhmus_nudiceps",0,0,0,0,0,0,0,0
"Anodontiglanis_dahli",0,0,0,0,0,0,0,0
"Plotosus_papuensis",0,0,0,0,0,0,0,0
"Plotosus_limbatus",0,0,0,0,0,0,0,0
"Neosilurus_pseudospinosus",57.709159830425,43082020.2996876,0.173958123789446,1.153105946035,0.846170451061239,0,0,0
"Neosilurus_novaeguineae",0,0,0,0,0,0,0,0
"Neosilurus_mollespiculum",0,0,0,0,0,0,0,0
"Neosilurus_idenburgi",0,0,0,0,0,0,0,0
"Neosilurus_gloveri",0,0,0,0,0,0,0,0
"Neosilurus_gjellerupi",0,0,0,0,0,0,0,0
"Neosilurus_equinus",0,0,0,0,0,0,0,0
"Neosilurus_brevidorsalis",0,0,0,0,0,0,0,0
"Porochilus_obbesi",0,0,0,0,0,0,0,0
"Porochilus_meraukensis",0,0,0,0,0,0,0,0
"Porochilus_rendahli",0,0,0,0,0,0,0,0
"Porochilus_argenteus",0,0,0,0,0,0,0,0
"Neosilurus_ater",0,0,0,0,0,0,0,0
"Tandanus_tandanus",0,0,0,0,0,0,0,0
"Tandanus_bostocki",0,0,0,0,0,0,0,0
"Neosilurus_hyrtlii",0,0,0,0,0,0,0,0
"Plotosus_nkunga",0,0,0,0,0,0,0,0
"Cnidoglanis_macrocephalus",0,0,0,0,0,0,0,0
"Plotosus_lineatus",0,0,0,0,0,0,0,0
"Plotosus_canius",0,0,0,0,0,0,0,0
"Parachiloglanis_hodgarti",0,0,0,0,0,0,0,0
"Glyptothorax_trewavasae",0,0,0,0,0,0,0,0
"Glyptothorax_sufii",12.7744875942784,840571.839667469,0.303997243369176,0.554884321909559,0.451091274026276,0,0,0
"Glyptothorax_striatus",28.9402873056038,7094431.72293219,0.290382968507362,0.69281847025697,0.388190321255753,0,0,0
"Glyptothorax_stolickae",22.6241044362622,2749619.0458554,0.291409343782029,0.658747542190932,0.435065913053784,0,0,0
"Glyptothorax_stocki",23.4986212340229,3025315.89549208,0.290760681676262,0.665866774989934,0.432531834114072,0,0,0
"Glyptothorax_steindachneri",23.628633481079,3094394.08375807,0.290750670026667,0.666567001498904,0.431294370954361,0,0,0
"Glyptothorax_silviae",22.3242995422842,2741811.8376644,0.291942459943889,0.655374814963745,0.433126773871422,0,0,0
"Glyptothorax_siamensis",0,0,0,0,0,0,0,0
"Glyptothorax_saisii",90.6212967406597,54813787.9577945,0.263988176118471,0.992433214415955,0.38799806567393,0,0,0
"Glyptothorax_rugimentum",0,0,0,0,0,0,0,0
"Glyptothorax_punjabensis",0,0,0,0,0,0,0,0
"Glyptothorax_prashadi",16.2394209314739,1407477.37200301,0.298828125007388,0.59588494911122,0.442630544109229,0,0,0
"Glyptothorax_plectilis",0,0,0,0,0,0,0,0
"Glyptothorax_pectinopterus",31.2942913631747,5625393.63179696,0.284910763758655,0.724476365074677,0.422126659913506,0,0,0
"Glyptothorax_nelsoni",18.4688433499426,1833693.89365871,0.295975114255798,0.619405645954285,0.43924572080382,0,0,0
"Glyptothorax_naziri",0,0,0,0,0,0,0,0
"Glyptothorax_manipurensis",28.2160707338657,4339213.49508482,0.28666584944848,0.70376322767973,0.429024525541903,0,0,0
"Glyptothorax_madraspatanus",0,0,0,0,0,0,0,0
"Glyptothorax_lonah",0,0,0,0,0,0,0,0
"Glyptothorax_kurdistanicus",0,0,0,0,0,0,0,0
"Glyptothorax_kashmirensis",24.2965449620808,3279477.28611609,0.290152072824845,0.671997167301878,0.430368082506896,0,0,0
"Glyptothorax_jalalensis",23.628633481079,3094394.08375807,0.290750670026667,0.666567001498904,0.431294370954361,0,0,0
"Glyptothorax_interspinalum",0,0,0,0,0,0,0,0
"Glyptothorax_indicus",23.9431041968333,3088617.2501222,0.290178608492584,0.670123935927304,0.433655362356071,0,0,0
"Glyptothorax_housei",0,0,0,0,0,0,0,0
"Glyptothorax_cous",23.628633481079,3094394.08375807,0.290750670026667,0.666567001498904,0.431294370954361,0,0,0
"Glyptothorax_conirostris",23.4986212340229,3025315.89549208,0.290760681676262,0.665866774989934,0.432531834114072,0,0,0
"Glyptothorax_chindwinica",27.4834097116985,4180220.4843682,0.287393520080563,0.697782639879157,0.428242513648836,0,0,0
"Glyptothorax_armeniacus",21.7087211990079,2585565.25189755,0.292537146285444,0.64972519677554,0.43378674649197,0,0,0
"Glyptothorax_anamalaiensis",23.628633481079,3094394.08375807,0.290750670026667,0.666567001498904,0.431294370954361,0,0,0
"Glyptothorax_alaknandi",17.4714932572325,1645197.7938379,0.297259139766681,0.608925429488488,0.440108371545034,0,0,0
"Glyptothorax_lampris",0,0,0,0,0,0,0,0
"Glyptothorax_laosensis",0,0,0,0,0,0,0,0
"Glyptothorax_trilineatus",0,0,0,0,0,0,0,0
"Glyptothorax_brevipinnis",3.88759057668058,392606.0833869,0.0347793932207243,0.134251724397813,0.0973315375747724,0,0,0
"Glyptothorax_gracilis",0,0,0,0,0,0,0,0
"Glyptothorax_longicauda",0,0,0,0,0,0,0,0
"Glyptothorax_ventrolineatus",7.1398717197856,631724.387676317,0.0889822053555804,0.253821185570352,0.18617028402073,0,0,0
"Glyptothorax_davissinghi",5.64043513478656,493338.161478096,0.0312949239787793,0.187198969316356,0.127370182383767,0,0,0
"Glyptothorax_annandalei",0,0,0,0,0,0,0,0
"Glyptothorax_longjiangensis",0,0,0,0,0,0,0,0
"Glyptothorax_zanaensis",0,0,0,0,0,0,0,0
"Glyptothorax_ngapang",7.49217900192469,869454.760681257,0.110802179033452,0.220600227049971,0.147302192641767,0,0,0
"Glyptothorax_minimaculatus",0,0,0,0,0,0,0,0
"Glyptothorax_platypogonides",0,0,0,0,0,0,0,0
"Glyptothorax_dorsalis",0,0,0,0,0,0,0,0
"Glyptothorax_granulus",8.72296325916338,717129.289351149,0.147395171609486,0.299762142417519,0.222308712889811,0,0,0
"Glyptothorax_poonaensis",0,0,0,0,0,0,0,0
"Glyptothorax_callopterus",0,0,0,0,0,0,0,0
"Glyptothorax_fuscus",0,0,0,0,0,0,0,0
"Glyptothorax_platypogon",0,0,0,0,0,0,0,0
"Glyptothorax_major",0,0,0,0,0,0,0,0
"Glyptothorax_sinensis",0,0,0,0,0,0,0,0
"Glyptothorax_fokiensis",0,0,0,0,0,0,0,0
"Glyptothorax_hainanensis",3.44145688096569,0,0.12058357961816,0.269725587211106,0.146078159689481,0,0,0
"Glyptothorax_honghensis",0,0,0,0,0,0,0,0
"Glyptothorax_buchanani",0,0,0,0,0,0,0,0
"Glyptothorax_macromaculatus",0,0,0,0,0,0,0,0
"Glyptothorax_deqinensis",0,0,0,0,0,0,0,0
"Glyptothorax_quadriocellatus",0,0,0,0,0,0,0,0
"Glyptothorax_pallozonus",0,0,0,0,0,0,0,0
"Glyptothorax_burmanicus",0,0,0,0,0,0,0,0
"Glyptothorax_cavia",0,0,0,0,0,0,0,0
"Glyptothorax_garhwali",17.2432767331024,2010631.74434804,0.207462307359719,0.569839658811227,0.384870688784661,0,0,0
"Glyptothorax_botius",0,0,0,0,0,0,0,0
"Glyptothorax_telchitta",0,0,0,0,0,0,0,0
"Erethistoides_pipri",18.6075963442037,4252862.84184087,0.0939485296549324,0.641115628438673,0.438434102401161,0,0,0
"Erethistoides_montana",22.0798752855863,6068905.71292807,0.0927699276729788,0.675015228521187,0.433752825117801,0,0,0
"Erethistoides_cavatura",19.6812526037409,4809812.713172,0.0935809504091312,0.651833738365176,0.436277013934787,0,0,0
"Erethistoides_ascita",19.5242912582663,4735748.98976228,0.0936400572939483,0.650278260016408,0.436434191944267,0,0,0
"Hara_filamentosa",0,0,0,0,0,0,0,0
"Caelatoglanis_zonatus",0,0,0,0,0,0,0,0
"Erethistes_pusillus",14.380803302031,3866797.8783312,0.0579954174095862,0.44999412773685,0.299177955255304,0,0,0
"Hara_hara",0,0,0,0,0,0,0,0
"Hara_horai",22.5358244520371,8719395.30865361,0.0640502187419965,0.558004036341286,0.32585340449539,0,0,0
"Erethistoides_sicula",0,0,0,0,0,0,0,0
"Hara_jerdoni",17.9267727218119,4400059.93387162,0.0826918160014518,0.594843581359153,0.400078117628991,0,0,0
"Pseudolaguvia_muricata",18.7709072602435,3737560.19395403,0.11631325898508,0.690610419822358,0.493235454382232,0,0,0
"Pseudolaguvia_kapuri",0,0,0,0,0,0,0,0
"Pseudolaguvia_inornata",19.5310748620361,4039177.84478787,0.115952331996269,0.698816037634711,0.492282726454373,0,0,0
"Pseudolaguvia_ribeiroi",40.5924393855817,18597613.8251059,0.109881457379397,0.870296199287647,0.46917974719559,0,0,0
"Pseudolaguvia_shawi",21.4007550786637,4890268.49920333,0.115178424151036,0.718441898802618,0.489485702226423,0,0,0
"Conta_conta",0,0,0,0,0,0,0,0
"Gagata_youssoufi",0,0,0,0,0,0,0,0
"Gagata_pakistanica",11.284944822076,484157.684204062,0.272354396073491,0.346951592315067,0.29187146597378,0,0,0
"Gagata_itchkeea",0,0,0,0,0,0,0,0
"Gagata_dolichonema",0,0,0,0,0,0,0,0
"Gagata_sexualis",0,0,0,0,0,0,0,0
"Gagata_cenia",0,0,0,0,0,0,0,0
"Gagata_melanopterus",0,0,0,0,0,0,0,0
"Gagata_gagata",0,0,0,0,0,0,0,0
"Nangra_robusta",0,0,0,0,0,0,0,0
"Nangra_ornata",0,0,0,0,0,0,0,0
"Nangra_bucculenta",0,0,0,0,0,0,0,0
"Nangra_assamensis",0,0,0,0,0,0,0,0
"Gogangra_viridescens",0,0,0,0,0,0,0,0
"Nangra_nangra",0,0,0,0,0,0,0,0
"Sisor_torosus",0,0,0,0,0,0,0,0
"Sisor_rheophilus",0,0,0,0,0,0,0,0
"Sisor_rabdophorus",0,0,0,0,0,0,0,0
"Sisor_chennuah",0,0,0,0,0,0,0,0
"Bagarius_rutilus",0,0,0,0,0,0,0,0
"Bagarius_bagarius",0,0,0,0,0,0,0,0
"Bagarius_suchus",0,0,0,0,0,0,0,0
"Pareuchiloglanis_sichuanensis",25.9142018739682,3028969.54687754,0.173491160432733,0.737924610680488,0.425197404154125,0,0,0
"Pareuchiloglanis_robustus",25.9142018739682,3028969.54687754,0.173491160432733,0.737924610680488,0.425197404154125,0,0,0
"Pareuchiloglanis_nebulifera",0,0,0,0,0,0,0,0
"Pareuchiloglanis_myzostoma",0,0,0,0,0,0,0,0
"Pareuchiloglanis_macrotrema",0,0,0,0,0,0,0,0
"Pareuchiloglanis_longicauda",0,0,0,0,0,0,0,0
"Pareuchiloglanis_gracilicaudata",0,0,0,0,0,0,0,0
"Creteuchiloglanis_kamengensis",0,0,0,0,0,0,0,0
"Creteuchiloglanis_gongshanensis",0,0,0,0,0,0,0,0
"Pareuchiloglanis_feae",0,0,0,0,0,0,0,0
"Creteuchiloglanis_macropterus",0,0,0,0,0,0,0,0
"Pseudexostoma_yunnanense",0,0,0,0,0,0,0,0
"Oreoglanis_vicina",0,0,0,0,0,0,0,0
"Oreoglanis_tenuicauda",0,0,0,0,0,0,0,0
"Oreoglanis_suraswadii",0,0,0,0,0,0,0,0
"Oreoglanis_sudarai",0,0,0,0,0,0,0,0
"Oreoglanis_siamensis",0,0,0,0,0,0,0,0
"Oreoglanis_setigera",0,0,0,0,0,0,0,0
"Oreoglanis_nakasathiani",0,0,0,0,0,0,0,0
"Oreoglanis_macroptera",0,0,0,0,0,0,0,0
"Oreoglanis_macronemus",0,0,0,0,0,0,0,0
"Oreoglanis_lepturus",0,0,0,0,0,0,0,0
"Oreoglanis_laciniosa",0,0,0,0,0,0,0,0
"Oreoglanis_jingdongensis",5.00770622470277,285434.27026648,0.105315794382109,0.151310361242547,0.122717112633236,0,0,0
"Oreoglanis_infulata",0,0,0,0,0,0,0,0
"Oreoglanis_hypsiura",0,0,0,0,0,0,0,0
"Oreoglanis_heteropogon",0,0,0,0,0,0,0,0
"Oreoglanis_frenata",0,0,0,0,0,0,0,0
"Oreoglanis_colurus",0,0,0,0,0,0,0,0
"Oreoglanis_insignis",0,0,0,0,0,0,0,0
"Oreoglanis_delacouri",0,0,0,0,0,0,0,0
"Pareuchiloglanis_sinensis",0,0,0,0,0,0,0,0
"Pareuchiloglanis_anteanalis",0,0,0,0,0,0,0,0
"Euchiloglanis_kishinouyei",0,0,0,0,0,0,0,0
"Exostoma_vinciguerrae",14.4001448179964,618825.476397559,0.385047421472767,0.687445774746012,0.600999282098852,0,0,0
"Exostoma_stuarti",19.2539434588477,1147740.8738898,0.377052726799893,0.749302273909855,0.58784024657974,0,0,0
"Exostoma_berdmorei",0,0,0,0,0,0,0,0
"Exostoma_labiatum",0,0,0,0,0,0,0,0
"Glaridoglanis_andersonii",0,0,0,0,0,0,0,0
"Glyptosternon_reticulatum",0,0,0,0,0,0,0,0
"Glyptosternon_maculatum",0,0,0,0,0,0,0,0
"Glyptosternon_akhtari",72.4105596872023,13411955.8186044,0.143296261351593,2.21033292408048,0.637160834003403,0,0,0
